protein_extract_5kgy_sample1,protein_extract_5kgy_sample2,protein_extract_5kgy_sample3,protein_extract_5kgy_sample4,protein_extract_5kgy_sample5,protein_extract_5kgy_sample6,protein_extract_5kgy_sample7,protein_extract_5kgy_sample8,protein_extract_5kgy_sample9
0.0006225,0.0006475000000000001,0.00028000000000000003,0.0004325,0.00016,0.00014000000000000001,0.0005225,0.00042500000000000003,0.0006775
0.00042,0.0005200000000000001,0.000115,0.00053,0.00026000000000000003,0.0001775,0.0003075,0.00023999999999999998,0.00044249999999999997
0.0002675,0.00034,5.000000000000001e-05,0.0005774999999999999,0.000395,0.00028250000000000004,0.0003075,0.000205,0.00034250000000000003
0.00030250000000000003,0.000305,0.0001425,0.0005,0.00042,0.0002775,0.0004575,0.000245,0.0004125
0.0002775,0.0002425,0.00016749999999999998,0.0004,0.00036,0.00023,0.000625,0.00035,0.0005725
0.0001675,7.500000000000001e-05,4.75e-05,0.00037,0.00033,0.0002725,0.0007424999999999999,0.00045,0.000705
0.00025,8.25e-05,8.5e-05,0.0004475,0.0003725,0.00039,0.0008100000000000001,0.0005124999999999999,0.000825
0.00055,0.000345,0.00037999999999999997,0.0006075,0.00042,0.000475,0.0009025,0.0006249999999999999,0.001
0.0006825,0.0005300000000000001,0.0005625000000000001,0.0007475,0.00039749999999999996,0.0004475,0.00098,0.00074,0.0011475
0.0006225,0.00046750000000000003,0.00046,0.0007224999999999999,0.0003075,0.00031000000000000005,0.0009625,0.000735,0.0011025
0.0005549999999999999,0.00042500000000000003,0.00041,0.000605,0.000295,0.00023500000000000002,0.0009050000000000001,0.0007525,0.001
0.00048499999999999997,0.0005275,0.00056,0.000595,0.00038,0.00029,0.000835,0.00083,0.0009425000000000001
0.000465,0.0006025000000000001,0.00066,0.000665,0.00046,0.00035000000000000005,0.0007149999999999999,0.000735,0.00072
0.0005124999999999999,0.0005575,0.00062,0.0007525,0.00056,0.000395,0.0006175,0.000585,0.000535
0.00062,0.00054,0.0006075,0.000725,0.0005775,0.00036250000000000003,0.0007075,0.0006399999999999999,0.0006675000000000001
0.0006675,0.0006450000000000001,0.00062,0.00056,0.00047499999999999994,0.0002375,0.000845,0.000795,0.0009475
0.0005499999999999999,0.0007250000000000001,0.000535,0.00045750000000000006,0.000415,0.00023249999999999999,0.0007425,0.00078,0.0009824999999999999
0.000495,0.0006525,0.00043,0.00048499999999999997,0.00041,0.00038749999999999993,0.000485,0.0005225,0.0006875
0.0006100000000000001,0.0005725,0.000515,0.000535,0.000405,0.0005225,0.0003725,0.00031749999999999997,0.00041
0.0006,0.0005925,0.0006675,0.0006275,0.0005025,0.00057,0.0003925,0.00035499999999999996,0.00038250000000000003
0.00039749999999999996,0.000545,0.00058,0.0007325,0.0006475000000000001,0.0005675,0.000405,0.00042750000000000004,0.00041499999999999995
0.00028250000000000004,0.00036,0.000335,0.000745,0.0006525000000000001,0.00057,0.0004525,0.00043000000000000004,0.000425
0.000305,0.0003325,0.00030750000000000005,0.000855,0.0006875,0.0007125,0.0006075,0.0005625000000000001,0.00058
0.0004275,0.0006125,0.0006175,0.00107,0.0008725,0.00089,0.0007775,0.0007525,0.0007875
0.0006425,0.0008975,0.0009674999999999999,0.00107,0.0009775,0.0008725,0.000845,0.0007925,0.0008
0.0008049999999999999,0.0009099999999999999,0.0010700000000000002,0.000845,0.000895,0.0007524999999999999,0.0007650000000000001,0.0006525,0.0006274999999999999
0.0008025,0.00077,0.0009725,0.0007975,0.0008525000000000001,0.000745,0.0006225,0.0005325,0.000575
0.0007675,0.0006574999999999999,0.0008475,0.00094,0.00088,0.000805,0.000585,0.00049,0.0007
0.000745,0.00062,0.0008224999999999999,0.0009975,0.00082,0.0008175,0.000665,0.00047749999999999995,0.0008675
0.0006125,0.0005974999999999999,0.0009475,0.00089,0.000645,0.0007599999999999999,0.000765,0.000495,0.0009575
0.0005475,0.00059,0.0011825,0.000685,0.000415,0.000575,0.0007375000000000001,0.0004225,0.00083
0.0007675000000000001,0.000735,0.001385,0.0006850000000000001,0.00035749999999999996,0.0004625,0.000595,0.0003,0.00061
0.0010375,0.0010425,0.0014425,0.000935,0.00055,0.00057,0.00047500000000000005,0.00035999999999999997,0.0005675
0.0012825,0.00127,0.00136,0.0009075000000000001,0.0006075,0.0005725,0.0003925,0.00030250000000000003,0.0004825
0.00135,0.001225,0.001275,0.0007075,0.0005874999999999999,0.0005475,0.0003675,0.0001625,0.00039749999999999996
0.0010375,0.00101,0.0012525,0.000785,0.00068,0.00067,0.00049,0.00039250000000000005,0.0006450000000000001
0.0006725,0.0008375,0.00121,0.0009675,0.0006875,0.0006749999999999999,0.00079,0.0008975,0.0010375
0.0005949999999999999,0.0007475,0.001005,0.00088,0.000505,0.00042,0.001165,0.00112,0.001205
0.000355,0.000665,0.0007700000000000001,0.0008975,0.0006,0.00045249999999999994,0.001385,0.0012425,0.0013750000000000001
0.0001175,0.0005974999999999999,0.00075,0.0011125,0.0008349999999999999,0.00074,0.0013675,0.00126,0.0013725
0.00031,0.00057,0.000905,0.00116,0.000845,0.0008225000000000001,0.0012625,0.0010025,0.0010550000000000002
0.00044,0.0006525,0.001015,0.0012000000000000001,0.0009600000000000001,0.0008525000000000001,0.00117,0.000985,0.0009875
0.000725,0.0008225,0.0010475,0.0010275,0.0008725,0.0006375,0.001015,0.000845,0.0008675
0.0010474999999999998,0.0008775,0.001035,0.00073,0.0006025,0.00038,0.000925,0.00065,0.0007624999999999999
0.000895,0.0007525,0.00101,0.00071,0.0005975,0.00045999999999999996,0.00108,0.0009499999999999999,0.00109
0.000585,0.0005925,0.0009625,0.0008575,0.0007149999999999999,0.0006275,0.001385,0.00136,0.0014425000000000002
0.0002325,0.000475,0.0008349999999999999,0.0012425,0.001055,0.0009774999999999999,0.001565,0.0016775000000000002,0.001565
0.00021749999999999997,0.00046,0.00074,0.0014500000000000001,0.00124,0.001175,0.0014625,0.0015049999999999998,0.0012399999999999998
0.0005475,0.0006000000000000001,0.0008900000000000001,0.0014475,0.00128,0.001195,0.0012950000000000001,0.0011224999999999998,0.000995
0.0006175,0.0007275,0.001155,0.00162,0.00151,0.0013125,0.0012275,0.0011899999999999999,0.001245
0.0006075,0.0006825,0.0012100000000000001,0.0014575,0.00134,0.0010075000000000001,0.0011475,0.0011799999999999998,0.0012799999999999999
0.00077,0.000615,0.0011225,0.000985,0.00084,0.0005025,0.0010975,0.00093,0.0011175
0.0011075,0.000685,0.00113,0.00074,0.0005675,0.0003475,0.0011749999999999998,0.0006699999999999999,0.0011025
0.0011375,0.0007225,0.0011524999999999999,0.001105,0.00089,0.000755,0.0013900000000000002,0.0007675,0.001415
0.0006475,0.00062,0.0010525,0.0018075,0.0015575,0.0014399999999999999,0.001565,0.0013750000000000001,0.00186
0.0005875,0.0005275,0.0009449999999999999,0.001715,0.001485,0.0013074999999999999,0.0013249999999999998,0.0014025,0.0013850000000000002
0.0009475000000000001,0.000485,0.00097,0.0011275,0.0009299999999999999,0.0006175,0.0008625000000000001,0.00074,0.0005025
0.0009225,0.00040249999999999997,0.00098,0.0009425,0.0007575,0.00042,0.0007250000000000001,0.0005625000000000001,0.00048499999999999997
0.0007549999999999999,0.0003875,0.0009525,0.000985,0.0008049999999999999,0.00055,0.0008700000000000001,0.0008325,0.00099
0.0007599999999999999,0.0004975,0.000965,0.000975,0.0008525,0.00066,0.0009525,0.0010149999999999998,0.0012775
0.0008125,0.0005549999999999999,0.0010474999999999998,0.00102,0.0009875,0.0008025,0.000955,0.000985,0.0011925
0.000625,0.0004625,0.00113,0.001445,0.0014249999999999998,0.001245,0.0009775,0.0010925,0.0011350000000000002
0.000475,0.00042999999999999994,0.0011325,0.0018174999999999997,0.001705,0.0015225,0.00078,0.001045,0.0009275
0.000675,0.000585,0.0010925000000000002,0.001575,0.0012874999999999998,0.0011275,0.000425,0.0004875,0.00039499999999999995
0.0008849999999999999,0.0008575,0.001155,0.001235,0.0008100000000000001,0.0007225,0.0004225,0.00015999999999999999,0.000265
0.0010249999999999999,0.00113,0.0013575,0.0011225,0.00072,0.0006724999999999999,0.00072,0.0003325,0.0006025
0.0010825,0.0011799999999999998,0.0015175,0.001095,0.000815,0.000755,0.0009175,0.000565,0.0008575000000000001
0.0008475000000000001,0.000925,0.0014425,0.0012525000000000001,0.001065,0.000975,0.0009299999999999999,0.0007525,0.0009774999999999999
0.00058,0.0005225000000000001,0.0011175,0.0012175,0.0011324999999999998,0.000985,0.0009525,0.0008525,0.0009874999999999999
0.00030250000000000003,0.000225,0.0007524999999999999,0.0008374999999999999,0.0008500000000000001,0.0006699999999999999,0.0011975,0.0011775,0.0012175
0.0001775,0.000405,0.0007325000000000001,0.0005375,0.00047250000000000005,0.000335,0.0015075000000000002,0.0016849999999999999,0.0015499999999999997
0.0007924999999999999,0.0009400000000000001,0.0010600000000000002,0.0005,0.0002475,6.75e-05,0.001525,0.0014874999999999999,0.00123
0.0010925,0.0011374999999999998,0.0012400000000000002,0.0012075,0.0008324999999999999,0.0005225,0.0012775,0.0012875,0.001065
0.000915,0.0008975,0.001135,0.0019475,0.0015125000000000002,0.001215,0.0009425,0.0011375,0.001025
0.0009425,0.0006299999999999999,0.0010075,0.0018575,0.0014975000000000001,0.00132,0.0006774999999999999,0.0006275,0.00068
0.0009825,0.0005725,0.001075,0.0014825,0.0013225,0.0011625,0.0007125,0.0004675,0.000665
0.0009825,0.000735,0.0013224999999999999,0.0012675,0.00129,0.00102,0.0009375,0.0007900000000000001,0.001
0.001185,0.001,0.0015425,0.001255,0.001315,0.0009375,0.00107,0.0010075,0.0011
0.00148,0.001125,0.00148,0.0012775,0.0012374999999999999,0.0008900000000000001,0.0009975000000000001,0.0006875000000000001,0.000825
0.001075,0.001055,0.00133,0.0016324999999999998,0.0014650000000000002,0.00119,0.0008275,0.0005775,0.0009075
0.0006000000000000001,0.0010425,0.00145,0.0018975,0.00167,0.0013725,0.0006249999999999999,0.0005549999999999999,0.0009274999999999999
0.0008150000000000001,0.0010999999999999998,0.0017000000000000001,0.0017074999999999998,0.00153,0.0012174999999999998,0.0004675,0.00026500000000000004,0.0004949999999999999
0.0009874999999999999,0.0011025,0.00179,0.0016649999999999998,0.0015149999999999999,0.0013025,0.00046,0.00033749999999999996,0.00041
0.0010999999999999998,0.001075,0.001725,0.0014574999999999998,0.0013175,0.001195,0.000585,0.0005575,0.000525
0.001165,0.0010125,0.0015875000000000002,0.00117,0.0010574999999999998,0.000925,0.0006625,0.0006975,0.0006150000000000001
0.0011075,0.000925,0.0014724999999999999,0.001075,0.0009625,0.00081,0.000625,0.000715,0.0006725
0.0010225,0.0008274999999999999,0.001435,0.0011075,0.0009575,0.0008275,0.000625,0.000695,0.0007574999999999999
0.0008925000000000001,0.00071,0.0014025,0.0012799999999999999,0.001155,0.0010099999999999998,0.0007524999999999999,0.00087,0.0009375
0.0007975,0.000565,0.0013050000000000002,0.0013975,0.0012825,0.00107,0.0008700000000000001,0.0010474999999999998,0.00097
0.0006949999999999999,0.00041750000000000007,0.0011375,0.00125,0.0010725,0.0008550000000000001,0.0008625,0.000985,0.0008849999999999999
0.00043749999999999995,0.0003325,0.0010125,0.0012649999999999998,0.0009700000000000002,0.0008700000000000001,0.000745,0.0009375,0.00099
0.00037,0.00039000000000000005,0.00101,0.0014525,0.00111,0.00111,0.00063,0.00088,0.0010625
0.0005899999999999999,0.000515,0.001035,0.0015075,0.0012699999999999999,0.001195,0.000645,0.00079,0.00098
0.000795,0.00065,0.001055,0.0014624999999999998,0.00137,0.0011625,0.000765,0.000845,0.000995
0.0009375,0.0008550000000000001,0.00119,0.0014675,0.001455,0.0011149999999999999,0.0008925000000000001,0.0010975,0.0012
0.0011275,0.0010400000000000001,0.00143,0.0015175,0.00151,0.0010625,0.0009699999999999999,0.00133,0.0014
0.0012275,0.0009500000000000001,0.0014975000000000001,0.0015325,0.0015325,0.00109,0.0010125000000000002,0.0012725,0.0013700000000000001
0.0009825,0.00064,0.001315,0.00158,0.0016475,0.001345,0.00101,0.001145,0.0013025
0.0008175,0.0005175000000000001,0.0011649999999999998,0.0013999999999999998,0.0015424999999999998,0.0013725,0.0009175,0.0008799999999999999,0.001095
0.0007425,0.0006825,0.0012575,0.0012625,0.001445,0.001255,0.0008175,0.0007574999999999999,0.0010375
0.0006100000000000001,0.000915,0.0013974999999999999,0.0014524999999999998,0.0015375000000000002,0.00126,0.0007725,0.000985,0.0012449999999999998
0.00076,0.0009475,0.0012775,0.00154,0.0013775,0.00113,0.000795,0.001075,0.001255
0.0010424999999999998,0.0007025,0.0010025,0.0014775,0.0010475,0.00099,0.0009624999999999999,0.0009950000000000002,0.0011825
0.0009249999999999999,0.0004275,0.0009075000000000001,0.0015624999999999999,0.001015,0.001105,0.0011225,0.00106,0.0012475
0.0005625000000000001,0.000465,0.0010350000000000001,0.0014200000000000003,0.0009975000000000001,0.001085,0.0009575,0.0010125,0.0010025
0.0008175000000000001,0.00075,0.0011275,0.0006724999999999999,0.00051,0.00047749999999999995,0.0007575,0.00063,0.00047249999999999994
0.001335,0.000915,0.0011250000000000001,0.00043,0.0003225,0.000145,0.00117,0.0008500000000000001,0.0007425
0.0012175,0.00095,0.0012374999999999999,0.0014024999999999999,0.0010275,0.00086,0.0017775,0.001775,0.00162
0.0012425000000000001,0.0009675,0.00146,0.002045,0.0013650000000000001,0.0014125,0.0016875,0.001705,0.0015025
0.0015300000000000001,0.0008500000000000001,0.0014550000000000001,0.0016324999999999998,0.001,0.00121,0.0011375,0.000915,0.000915
0.0013625,0.0006725,0.0012875,0.001295,0.000875,0.0011525,0.0007375000000000001,0.0007050000000000001,0.0009575
0.00097,0.0007474999999999999,0.0013224999999999999,0.0015400000000000001,0.0011675000000000001,0.0013750000000000001,0.000465,0.0009500000000000001,0.0011725
0.0010175,0.0011175,0.00169,0.0018175,0.0014675,0.0014099999999999998,0.00023,0.0011375,0.0009475
0.0014925,0.0014275000000000002,0.0020325,0.0016325,0.001405,0.0012699999999999999,0.0001075,0.0010325,0.00046249999999999997
0.001805,0.0014675,0.0021025,0.0013275,0.0011475,0.0013124999999999999,0.0002275,0.0007875,0.00031250000000000006
0.001735,0.0013550000000000003,0.0020625,0.001315,0.0011175,0.0015125,0.0006675,0.00087,0.0007425
0.0014675,0.0012675,0.0020275,0.0016075,0.0014149999999999998,0.0017575,0.0011425,0.0012325,0.0014175000000000001
0.0013275000000000001,0.0012950000000000001,0.0019199999999999998,0.0018275,0.0016725,0.0018175,0.0012425000000000001,0.001225,0.00162
0.001245,0.0013299999999999998,0.0017625,0.00186,0.001725,0.0017075,0.0009725000000000001,0.00099,0.0013824999999999998
0.00129,0.0013075,0.001735,0.00165,0.001525,0.0014675,0.0006775,0.0009875,0.0012
0.0015199999999999999,0.0012625,0.0018075,0.0013425,0.00125,0.0011849999999999999,0.000575,0.0010475,0.001145
0.0016625000000000001,0.0011375,0.0017499999999999998,0.00114,0.0011075,0.00105,0.0006475,0.0009075,0.00105
0.0013425,0.000935,0.0015300000000000001,0.0012575,0.001195,0.0011775,0.0007775,0.0007624999999999999,0.0010275
0.0008975000000000001,0.0009375000000000002,0.0015375,0.0016325,0.00145,0.0014925,0.00088,0.0007975,0.0011450000000000002
0.0009375,0.0011725,0.0018325,0.001795,0.0015775,0.00171,0.000975,0.0008575,0.0011775
0.0010875,0.0011099999999999999,0.00184,0.0017325,0.0015425,0.0016350000000000002,0.0010775000000000001,0.0009975000000000001,0.0011325
0.0010125,0.0007675000000000001,0.0015249999999999999,0.001585,0.0014475,0.0013725,0.00109,0.00119,0.0011925
0.0009025000000000001,0.00067,0.0013700000000000001,0.0014125000000000001,0.0013175,0.001125,0.000975,0.0013275,0.0013375000000000001
0.0008825,0.0008425,0.00146,0.001315,0.001275,0.001085,0.0007875,0.0013549999999999999,0.001385
0.0009550000000000001,0.00083,0.0014524999999999998,0.001415,0.00151,0.0013174999999999999,0.0006425,0.001205,0.0012325
0.0009175,0.0005925,0.0012425000000000001,0.0017325,0.001975,0.0017025000000000002,0.000675,0.0011524999999999999,0.001145
0.0007700000000000001,0.00039250000000000005,0.0009675,0.001885,0.0022175,0.0018799999999999997,0.0008725,0.00118,0.0011625
0.0007075,0.00039000000000000005,0.0008724999999999999,0.001725,0.002035,0.0017250000000000002,0.0009450000000000001,0.0009975,0.0010575
0.0008725,0.0007875000000000001,0.00129,0.00152,0.0017025000000000002,0.001485,0.000655,0.0007850000000000001,0.0008575000000000001
0.0012274999999999999,0.001375,0.0019775,0.00151,0.0014624999999999998,0.0013,0.00030250000000000003,0.0008300000000000001,0.0006974999999999999
0.0015025,0.0014975,0.0021925,0.0016049999999999999,0.0014825,0.001235,0.00028,0.0008925,0.0005924999999999999
0.0015925000000000002,0.0012050000000000001,0.002005,0.0017125,0.0018400000000000003,0.001355,0.0003625,0.0006925,0.0005025
0.0015300000000000001,0.0009,0.0018,0.0018174999999999999,0.00228,0.0015325,0.0004225,0.000535,0.0005525
0.0015049999999999998,0.0007225,0.0015975,0.0017725,0.0023725,0.0015275,0.00062,0.0006500000000000001,0.0007650000000000001
0.0015900000000000003,0.0007075,0.0014425,0.0015374999999999998,0.0021675,0.0014425000000000002,0.0008925,0.000925,0.00115
0.0016075,0.000925,0.0015625,0.001335,0.0020825,0.001555,0.001045,0.0012525,0.0016075
0.0018225000000000003,0.0013874999999999998,0.0019874999999999997,0.0009949999999999998,0.00195,0.001455,0.001105,0.0012825,0.0015375
0.0022724999999999998,0.001715,0.0022825,0.000575,0.0016149999999999997,0.0009224999999999999,0.0012325,0.00093,0.001065
0.0019225,0.0017100000000000001,0.0022400000000000002,0.001205,0.0021675,0.0012525,0.0013225,0.0012625,0.0014075000000000001
0.0014725,0.0016425,0.0020425,0.0021725,0.0030225,0.0019399999999999999,0.0012025,0.0015624999999999999,0.0017075
0.0016350000000000002,0.001575,0.0018525,0.002255,0.00316,0.0019399999999999999,0.0010674999999999999,0.0012125,0.0013724999999999998
0.0017174999999999998,0.001415,0.0017175,0.0020325,0.00311,0.0017649999999999999,0.0011424999999999999,0.0010625,0.0013425
0.00163,0.00126,0.0016875,0.0020475,0.0033025,0.0017950000000000002,0.0013025,0.0012,0.0016524999999999999
0.0016525,0.001225,0.0017625000000000002,0.0022825,0.0037075000000000003,0.002,0.00129,0.001225,0.0017649999999999999
0.0016425,0.00123,0.001755,0.00268,0.004245,0.0024175,0.0010975,0.001125,0.0016725
0.0015374999999999998,0.0010725,0.0015575,0.0029574999999999996,0.0047125,0.0028524999999999996,0.0009775,0.00108,0.0015825
0.0016425,0.0007574999999999999,0.00134,0.0026949999999999995,0.004739999999999999,0.002765,0.0011775000000000002,0.0010049999999999998,0.0014875
0.0015825,0.0005025,0.0013425,0.0024175,0.0047375,0.0024975,0.0018475,0.0014724999999999999,0.0019450000000000001
0.0012924999999999998,0.000505,0.001595,0.0025275000000000002,0.0050525,0.00249,0.00262,0.0024525000000000003,0.00278
0.0014275000000000002,0.0007149999999999999,0.0018625,0.002615,0.005405,0.0025025,0.0026650000000000003,0.0026225000000000003,0.0027125
0.0017849999999999997,0.0008699999999999999,0.0018149999999999998,0.00262,0.005785,0.00259,0.0021125,0.0019500000000000001,0.0020575000000000003
0.001945,0.0009549999999999999,0.0016275,0.002575,0.0060574999999999995,0.002695,0.0018475,0.0015825,0.0019775
0.0019675,0.0011225,0.001695,0.002495,0.0061675,0.0027175,0.001925,0.00172,0.00243
0.0020975,0.0013575,0.002035,0.00251,0.0063125,0.00274,0.001995,0.0018,0.002745
0.0023525,0.001595,0.0024375000000000004,0.00273,0.0067325,0.0029275,0.00196,0.00162,0.002705
0.0025624999999999997,0.0017425,0.0026775,0.0030125,0.007345000000000001,0.003265,0.0020475,0.0014899999999999998,0.0026325000000000003
0.00261,0.00172,0.0026349999999999998,0.00316,0.007930000000000001,0.0035525,0.0024575,0.00162,0.0028225
0.0026449999999999998,0.001715,0.0025325,0.0031950000000000004,0.00839,0.0037275,0.0029425000000000002,0.0018899999999999998,0.003195
0.002615,0.0019075,0.002695,0.0034899999999999996,0.008865,0.0040725,0.0030475,0.0022325,0.0035725
0.0027675,0.002005,0.0028425,0.0036375,0.0089775,0.0042375,0.0028,0.002075,0.00339
0.00309,0.0017675000000000002,0.0026899999999999997,0.00341,0.00885,0.004075,0.0026550000000000002,0.00157,0.0029774999999999997
0.003255,0.0015225,0.002625,0.0033525,0.0090925,0.0041325,0.0027775,0.0015,0.00311
0.0033049999999999998,0.0015275000000000002,0.0028374999999999997,0.0036750000000000003,0.0097175,0.0045025,0.0032,0.0019575,0.0036699999999999997
0.0033875,0.00178,0.00313,0.00408,0.010387500000000001,0.00488,0.0037925,0.00261,0.004215
0.0036300000000000004,0.00205,0.0032325,0.0040575,0.010665000000000001,0.0048525,0.00415,0.0028225,0.00432
0.0037624999999999994,0.0021275,0.0031525,0.0039475000000000005,0.0108875,0.0048125,0.0042475,0.0027949999999999997,0.0044174999999999996
0.003745,0.0021025,0.003105,0.0041325,0.0114375,0.0051400000000000005,0.0044075,0.0029375,0.004852500000000001
0.0036899999999999997,0.0020475,0.0030574999999999995,0.00448,0.0121525,0.00554,0.0045575,0.002985,0.005070000000000001
0.00349,0.0020025,0.0030575,0.005035,0.013079999999999998,0.006045,0.0044075,0.0029300000000000003,0.0049275
0.0034625,0.0019399999999999999,0.0032175000000000003,0.005452500000000001,0.01387,0.0064175000000000005,0.0040750000000000005,0.00271,0.0045775
0.0037400000000000003,0.0018475,0.00337,0.0054275,0.0142325,0.006452499999999999,0.0038875000000000003,0.0023699999999999997,0.0043225
0.0040125000000000004,0.00194,0.0034625,0.00535,0.0145875,0.006574999999999999,0.0040125000000000004,0.0023325,0.0045525
0.004215,0.0022575,0.0036,0.0054575,0.015055,0.006860000000000001,0.004405,0.0026125,0.0050425
0.004365,0.0024425,0.0037224999999999997,0.0055325,0.015334999999999998,0.0069500000000000004,0.004795000000000001,0.0028425,0.0053225
0.004405,0.0023975000000000003,0.0038375,0.0055975,0.015609999999999999,0.006965000000000001,0.005005000000000001,0.00295,0.005445
0.004477500000000001,0.0023925,0.0039625,0.005727500000000001,0.016094999999999998,0.007222500000000001,0.0050775,0.0029525000000000003,0.00556
0.004635,0.0024525,0.00394,0.0057599999999999995,0.016545,0.0074800000000000005,0.0050875,0.0027525,0.0055325
0.004677499999999999,0.0024999999999999996,0.0037749999999999997,0.0057775,0.0169375,0.007622499999999999,0.0051625,0.002695,0.0056099999999999995
0.004535,0.0026100000000000003,0.003695,0.006175,0.0175725,0.00789,0.0054825,0.0030299999999999997,0.005962500000000001
0.00462,0.002725,0.0037475,0.006575000000000001,0.018174999999999997,0.00816,0.0059299999999999995,0.0032225,0.0061675
0.0050075,0.00271,0.0038675000000000003,0.00652,0.018465,0.008175,0.0060975,0.003045,0.006065
0.005272499999999999,0.0026100000000000003,0.00398,0.006375,0.018779999999999998,0.008145,0.0059924999999999996,0.002945,0.006025000000000001
0.0053125,0.0024875,0.004035,0.0064375000000000005,0.019209999999999998,0.0082625,0.005932499999999999,0.0029925,0.00613
0.005209999999999999,0.0023075,0.0040125,0.0066675,0.0196475,0.0084775,0.006025,0.0030125,0.00627
0.00512,0.0021175,0.003955,0.006892500000000001,0.020097499999999997,0.0087125,0.0061525,0.0029775,0.0064175000000000005
0.00518,0.0020825,0.0039175,0.0070350000000000005,0.02059,0.0089475,0.006282500000000001,0.00296,0.0065875000000000005
0.0053125,0.0021975,0.00393,0.007095,0.0210175,0.0090975,0.0065899999999999995,0.0030800000000000003,0.00687
0.0053775,0.0023475,0.0040975000000000004,0.00717,0.02139,0.009155,0.007124999999999999,0.00345,0.007385
0.00544,0.0024525,0.0044175,0.0074575,0.0218775,0.0093425,0.0075775,0.0038525,0.00785
0.0056475,0.0024649999999999997,0.004614999999999999,0.00781,0.0224175,0.009729999999999999,0.007705,0.0038824999999999997,0.00784
0.005905,0.0024775,0.0046175,0.0080125,0.0229875,0.0101675,0.0077025,0.00375,0.0076549999999999995
0.00604,0.0026024999999999998,0.0046475,0.0082425,0.023735,0.010615,0.007809999999999999,0.0038150000000000002,0.00775
0.006154999999999999,0.00278,0.0047375,0.0085025,0.02447,0.010955000000000001,0.008039999999999999,0.0039225,0.007980000000000001
0.0063625,0.0028374999999999997,0.004765,0.008672500000000001,0.0249725,0.011107500000000001,0.008254999999999998,0.0039225,0.0081525
0.006517500000000001,0.002715,0.004697499999999999,0.0087875,0.025279999999999997,0.011125,0.0083375,0.0039325,0.008285
0.00655,0.00259,0.0047150000000000004,0.0088675,0.02554,0.011085,0.0083275,0.00397,0.008375
0.0067375,0.0027175000000000003,0.0049325,0.0088025,0.0257775,0.010985,0.008400000000000001,0.003885,0.008369999999999999
0.007084999999999999,0.0030625,0.005225,0.00875,0.026055,0.010985000000000002,0.0085975,0.0037800000000000004,0.0084425
0.0072375,0.0033325,0.005435000000000001,0.0089575,0.0264825,0.011227500000000001,0.008817499999999999,0.0038825,0.0087525
0.007234999999999999,0.0034175000000000004,0.005520000000000001,0.009210000000000001,0.026915,0.0114875,0.0090025,0.0039525,0.009005
0.007375,0.0034750000000000002,0.0055375,0.0093025,0.027344999999999998,0.011675,0.0091425,0.0038999999999999994,0.009122499999999999
0.0075575,0.0035625,0.0055225,0.0094825,0.0279825,0.012015,0.00932,0.004045,0.009364999999999998
0.007614999999999999,0.00362,0.00557,0.009835,0.028765,0.01246,0.0095825,0.0043575,0.009695
