3996.73391,0.00120
3994.67373,0.00116
3992.61356,0.00108
3990.55339,0.00095
3988.49322,0.00082
3986.43305,0.00074
3984.37287,0.00074
3982.31270,0.00079
3980.25253,0.00082
3978.19236,0.00073
3976.13219,0.00048
3974.07201,0.00020
3972.01184,0.00002
3969.95167,0.00000
3967.89150,0.00012
3965.83133,0.00028
3963.77115,0.00043
3961.71098,0.00054
3959.65081,0.00059
3957.59064,0.00059
3955.53046,0.00057
3953.47029,0.00062
3951.41012,0.00077
3949.34995,0.00104
3947.28978,0.00135
3945.22960,0.00153
3943.16943,0.00145
3941.10926,0.00123
3939.04909,0.00112
3936.98892,0.00119
3934.92874,0.00125
3932.86857,0.00113
3930.80840,0.00087
3928.74823,0.00064
3926.68805,0.00055
3924.62788,0.00056
3922.56771,0.00065
3920.50754,0.00073
3918.44737,0.00069
3916.38719,0.00053
3914.32702,0.00039
3912.26685,0.00044
3910.20668,0.00067
3908.14651,0.00089
3906.08633,0.00088
3904.02616,0.00062
3901.96599,0.00026
3899.90582,0.00004
3897.84565,0.00015
3895.78547,0.00054
3893.72530,0.00097
3891.66513,0.00121
3889.60496,0.00123
3887.54478,0.00112
3885.48461,0.00091
3883.42444,0.00065
3881.36427,0.00042
3879.30410,0.00030
3877.24392,0.00039
3875.18375,0.00069
3873.12358,0.00114
3871.06341,0.00157
3869.00324,0.00173
3866.94306,0.00150
3864.88289,0.00101
3862.82272,0.00055
3860.76255,0.00035
3858.70237,0.00043
3856.64220,0.00066
3854.58203,0.00086
3852.52186,0.00092
3850.46169,0.00091
3848.40151,0.00098
3846.34134,0.00114
3844.28117,0.00125
3842.22100,0.00117
3840.16083,0.00102
3838.10065,0.00105
3836.04048,0.00131
3833.98031,0.00156
3831.92014,0.00157
3829.85997,0.00135
3827.79979,0.00104
3825.73962,0.00074
3823.67945,0.00049
3821.61928,0.00033
3819.55910,0.00031
3817.49893,0.00048
3815.43876,0.00072
3813.37859,0.00087
3811.31842,0.00087
3809.25824,0.00080
3807.19807,0.00073
3805.13790,0.00072
