3996.73391,0.00040
3994.67373,0.00046
3992.61356,0.00048
3990.55339,0.00046
3988.49322,0.00046
3986.43305,0.00050
3984.37287,0.00053
3982.31270,0.00046
3980.25253,0.00029
3978.19236,0.00013
3976.13219,0.00008
3974.07201,0.00014
3972.01184,0.00026
3969.95167,0.00038
3967.89150,0.00044
3965.83133,0.00038
3963.77115,0.00023
3961.71098,0.00007
3959.65081,0.00000
3957.59064,0.00008
3955.53046,0.00026
3953.47029,0.00044
3951.41012,0.00059
3949.34995,0.00077
3947.28978,0.00093
3945.22960,0.00102
3943.16943,0.00099
3941.10926,0.00092
3939.04909,0.00084
3936.98892,0.00074
3934.92874,0.00057
3932.86857,0.00045
3930.80840,0.00049
3928.74823,0.00066
3926.68805,0.00086
3924.62788,0.00098
3922.56771,0.00101
3920.50754,0.00090
3918.44737,0.00070
3916.38719,0.00049
3914.32702,0.00034
3912.26685,0.00028
3910.20668,0.00032
3908.14651,0.00046
3906.08633,0.00064
3904.02616,0.00075
3901.96599,0.00073
3899.90582,0.00063
3897.84565,0.00060
3895.78547,0.00071
3893.72530,0.00089
3891.66513,0.00098
3889.60496,0.00087
3887.54478,0.00062
3885.48461,0.00036
3883.42444,0.00021
3881.36427,0.00020
3879.30410,0.00029
3877.24392,0.00041
3875.18375,0.00050
3873.12358,0.00058
3871.06341,0.00065
3869.00324,0.00063
3866.94306,0.00048
3864.88289,0.00031
3862.82272,0.00028
3860.76255,0.00046
3858.70237,0.00077
3856.64220,0.00112
3854.58203,0.00139
3852.52186,0.00144
3850.46169,0.00119
3848.40151,0.00079
3846.34134,0.00050
3844.28117,0.00050
3842.22100,0.00073
3840.16083,0.00099
3838.10065,0.00108
3836.04048,0.00095
3833.98031,0.00068
3831.92014,0.00044
3829.85997,0.00036
3827.79979,0.00045
3825.73962,0.00064
3823.67945,0.00088
3821.61928,0.00100
3819.55910,0.00087
3817.49893,0.00057
3815.43876,0.00032
3813.37859,0.00023
3811.31842,0.00023
3809.25824,0.00022
3807.19807,0.00017
3805.13790,0.00013
3803.07773,0.00013
3801.01756,0.00022
3798.95738,0.00033
3796.89721,0.00041
3794.83704,0.00043
3792.77687,0.00043
3790.71670,0.00041
3788.65652,0.00033
3786.59635,0.00021
3784.53618,0.00018
3782.47601,0.00034
3780.41583,0.00065
3778.35566,0.00101
3776.29549,0.00132
3774.23532,0.00151
3772.17515,0.00152
3770.11497,0.00135
3768.05480,0.00103
3765.99463,0.00070
3763.93446,0.00047
3761.87429,0.00040
3759.81411,0.00047
3757.75394,0.00058
3755.69377,0.00058
3753.63360,0.00050
3751.57342,0.00043
3749.51325,0.00040
3747.45308,0.00035
3745.39291,0.00025
3743.33274,0.00018
3741.27256,0.00023
3739.21239,0.00044
3737.15222,0.00067
3735.09205,0.00081
3733.03188,0.00083
3730.97170,0.00075
3728.91153,0.00062
3726.85136,0.00053
3724.79119,0.00058
3722.73102,0.00073
3720.67084,0.00089
3718.61067,0.00098
3716.55050,0.00094
3714.49033,0.00081
3712.43015,0.00064
3710.36998,0.00051
3708.30981,0.00046
3706.24964,0.00050
3704.18947,0.00063
3702.12929,0.00073
3700.06912,0.00069
3698.00895,0.00057
3695.94878,0.00051
3693.88861,0.00053
3691.82843,0.00058
3689.76826,0.00056
3687.70809,0.00046
3685.64792,0.00036
3683.58775,0.00035
3681.52757,0.00041
3679.46740,0.00049
3677.40723,0.00051
3675.34706,0.00045
3673.28688,0.00038
3671.22671,0.00040
3669.16654,0.00052
3667.10637,0.00069
3665.04620,0.00090
3662.98602,0.00115
3660.92585,0.00139
3658.86568,0.00156
3656.80551,0.00163
3654.74534,0.00173
3652.68516,0.00197
3650.62499,0.00233
3648.56482,0.00257
3646.50465,0.00254
3644.44447,0.00227
3642.38430,0.00197
3640.32413,0.00190
3638.26396,0.00209
3636.20379,0.00240
3634.14361,0.00272
3632.08344,0.00302
3630.02327,0.00321
3627.96310,0.00327
3625.90293,0.00331
3623.84275,0.00341
3621.78258,0.00363
3619.72241,0.00389
3617.66224,0.00411
3615.60207,0.00427
3613.54189,0.00437
3611.48172,0.00446
3609.42155,0.00460
3607.36138,0.00480
3605.30120,0.00503
3603.24103,0.00526
3601.18086,0.00546
3599.12069,0.00558
3597.06052,0.00568
3595.00034,0.00585
3592.94017,0.00614
3590.88000,0.00650
3588.81983,0.00691
3586.75966,0.00730
3584.69948,0.00758
3582.63931,0.00777
3580.57914,0.00800
3578.51897,0.00833
3576.45879,0.00871
3574.39862,0.00906
3572.33845,0.00934
3570.27828,0.00962
3568.21811,0.00997
3566.15793,0.01038
3564.09776,0.01070
3562.03759,0.01091
3559.97742,0.01111
3557.91725,0.01139
3555.85707,0.01183
3553.79690,0.01241
3551.73673,0.01303
3549.67656,0.01350
3547.61639,0.01370
3545.55621,0.01367
3543.49604,0.01358
3541.43587,0.01364
3539.37570,0.01400
3537.31552,0.01460
3535.25535,0.01525
3533.19518,0.01578
3531.13501,0.01616
3529.07484,0.01648
3527.01466,0.01680
3524.95449,0.01711
3522.89432,0.01741
3520.83415,0.01766
3518.77398,0.01791
3516.71380,0.01823
3514.65363,0.01868
3512.59346,0.01914
3510.53329,0.01943
3508.47312,0.01955
3506.41294,0.01970
3504.35277,0.02004
3502.29260,0.02060
3500.23243,0.02128
3498.17225,0.02197
3496.11208,0.02257
3494.05191,0.02305
3491.99174,0.02343
3489.93157,0.02374
3487.87139,0.02393
3485.81122,0.02401
3483.75105,0.02401
3481.69088,0.02403
3479.63071,0.02418
3477.57053,0.02454
3475.51036,0.02509
3473.45019,0.02574
3471.39002,0.02641
3469.32984,0.02699
3467.26967,0.02742
3465.20950,0.02770
3463.14933,0.02783
3461.08916,0.02791
3459.02898,0.02806
3456.96881,0.02832
3454.90864,0.02872
3452.84847,0.02924
3450.78830,0.02975
3448.72812,0.03016
3446.66795,0.03046
3444.60778,0.03076
3442.54761,0.03109
3440.48744,0.03140
3438.42726,0.03165
3436.36709,0.03181
3434.30692,0.03191
3432.24675,0.03198
3430.18657,0.03213
3428.12640,0.03242
3426.06623,0.03289
3424.00606,0.03344
3421.94589,0.03392
3419.88571,0.03425
3417.82554,0.03446
3415.76537,0.03463
3413.70520,0.03486
