3996.73391,0.00000
3994.67373,0.00017
3992.61356,0.00037
3990.55339,0.00056
3988.49322,0.00066
3986.43305,0.00069
3984.37287,0.00068
3982.31270,0.00061
3980.25253,0.00048
3978.19236,0.00033
3976.13219,0.00026
3974.07201,0.00026
3972.01184,0.00032
3969.95167,0.00039
3967.89150,0.00051
3965.83133,0.00063
3963.77115,0.00070
3961.71098,0.00064
3959.65081,0.00048
3957.59064,0.00034
3955.53046,0.00034
3953.47029,0.00042
3951.41012,0.00051
3949.34995,0.00059
3947.28978,0.00064
3945.22960,0.00064
3943.16943,0.00061
3941.10926,0.00061
3939.04909,0.00060
3936.98892,0.00060
3934.92874,0.00068
3932.86857,0.00086
3930.80840,0.00106
3928.74823,0.00116
3926.68805,0.00114
3924.62788,0.00109
3922.56771,0.00110
3920.50754,0.00118
3918.44737,0.00129
3916.38719,0.00131
3914.32702,0.00115
3912.26685,0.00087
3910.20668,0.00061
3908.14651,0.00047
3906.08633,0.00049
3904.02616,0.00068
3901.96599,0.00092
3899.90582,0.00109
3897.84565,0.00113
3895.78547,0.00102
3893.72530,0.00080
3891.66513,0.00063
3889.60496,0.00063
3887.54478,0.00074
3885.48461,0.00089
3883.42444,0.00097
3881.36427,0.00089
3879.30410,0.00068
3877.24392,0.00049
3875.18375,0.00046
3873.12358,0.00061
3871.06341,0.00082
3869.00324,0.00098
3866.94306,0.00106
3864.88289,0.00113
3862.82272,0.00119
3860.76255,0.00119
3858.70237,0.00109
3856.64220,0.00102
3854.58203,0.00109
3852.52186,0.00131
3850.46169,0.00145
3848.40151,0.00136
3846.34134,0.00120
3844.28117,0.00120
3842.22100,0.00140
3840.16083,0.00162
3838.10065,0.00171
3836.04048,0.00164
3833.98031,0.00147
3831.92014,0.00123
3829.85997,0.00100
3827.79979,0.00081
3825.73962,0.00070
3823.67945,0.00067
3821.61928,0.00069
3819.55910,0.00070
3817.49893,0.00062
3815.43876,0.00053
3813.37859,0.00052
3811.31842,0.00056
3809.25824,0.00059
3807.19807,0.00064
3805.13790,0.00070
3803.07773,0.00076
3801.01756,0.00083
3798.95738,0.00089
3796.89721,0.00089
3794.83704,0.00087
3792.77687,0.00085
3790.71670,0.00083
3788.65652,0.00076
3786.59635,0.00062
3784.53618,0.00048
3782.47601,0.00041
3780.41583,0.00045
3778.35566,0.00058
3776.29549,0.00063
3774.23532,0.00057
3772.17515,0.00053
3770.11497,0.00061
3768.05480,0.00078
3765.99463,0.00089
3763.93446,0.00091
3761.87429,0.00093
3759.81411,0.00104
3757.75394,0.00118
3755.69377,0.00122
3753.63360,0.00117
3751.57342,0.00123
3749.51325,0.00150
3747.45308,0.00186
3745.39291,0.00216
3743.33274,0.00231
3741.27256,0.00219
3739.21239,0.00191
3737.15222,0.00164
3735.09205,0.00151
3733.03188,0.00155
3730.97170,0.00168
3728.91153,0.00183
3726.85136,0.00191
3724.79119,0.00190
3722.73102,0.00180
3720.67084,0.00161
3718.61067,0.00133
3716.55050,0.00103
3714.49033,0.00084
3712.43015,0.00080
3710.36998,0.00086
3708.30981,0.00090
3706.24964,0.00093
3704.18947,0.00100
3702.12929,0.00112
3700.06912,0.00118
3698.00895,0.00114
3695.94878,0.00105
3693.88861,0.00098
3691.82843,0.00099
3689.76826,0.00114
3687.70809,0.00129
3685.64792,0.00126
3683.58775,0.00102
3681.52757,0.00077
3679.46740,0.00066
3677.40723,0.00069
3675.34706,0.00082
3673.28688,0.00107
3671.22671,0.00135
3669.16654,0.00156
3667.10637,0.00161
3665.04620,0.00145
3662.98602,0.00114
3660.92585,0.00077
3658.86568,0.00046
3656.80551,0.00036
3654.74534,0.00053
3652.68516,0.00095
3650.62499,0.00152
3648.56482,0.00208
3646.50465,0.00240
3644.44447,0.00241
3642.38430,0.00228
3640.32413,0.00214
3638.26396,0.00205
3636.20379,0.00206
3634.14361,0.00219
3632.08344,0.00247
3630.02327,0.00286
3627.96310,0.00323
3625.90293,0.00348
3623.84275,0.00358
3621.78258,0.00366
3619.72241,0.00382
3617.66224,0.00412
3615.60207,0.00454
3613.54189,0.00504
3611.48172,0.00556
3609.42155,0.00592
3607.36138,0.00596
3605.30120,0.00572
3603.24103,0.00545
3601.18086,0.00538
3599.12069,0.00560
3597.06052,0.00603
3595.00034,0.00653
3592.94017,0.00698
3590.88000,0.00731
3588.81983,0.00755
3586.75966,0.00774
3584.69948,0.00786
3582.63931,0.00790
3580.57914,0.00796
3578.51897,0.00814
3576.45879,0.00843
3574.39862,0.00875
3572.33845,0.00903
3570.27828,0.00932
3568.21811,0.00970
3566.15793,0.01011
3564.09776,0.01038
3562.03759,0.01051
3559.97742,0.01066
3557.91725,0.01090
3555.85707,0.01120
3553.79690,0.01152
3551.73673,0.01189
3549.67656,0.01229
3547.61639,0.01267
3545.55621,0.01298
3543.49604,0.01323
3541.43587,0.01350
3539.37570,0.01383
3537.31552,0.01417
3535.25535,0.01445
3533.19518,0.01469
3531.13501,0.01498
3529.07484,0.01539
3527.01466,0.01587
3524.95449,0.01631
3522.89432,0.01663
3520.83415,0.01679
3518.77398,0.01687
3516.71380,0.01695
3514.65363,0.01712
3512.59346,0.01744
3510.53329,0.01794
3508.47312,0.01856
3506.41294,0.01920
3504.35277,0.01976
3502.29260,0.02017
3500.23243,0.02044
3498.17225,0.02065
3496.11208,0.02084
3494.05191,0.02104
3491.99174,0.02128
3489.93157,0.02157
3487.87139,0.02189
3485.81122,0.02223
3483.75105,0.02257
3481.69088,0.02291
3479.63071,0.02320
3477.57053,0.02342
3475.51036,0.02361
3473.45019,0.02391
3471.39002,0.02436
3469.32984,0.02487
3467.26967,0.02527
3465.20950,0.02546
3463.14933,0.02559
3461.08916,0.02583
3459.02898,0.02620
3456.96881,0.02663
3454.90864,0.02701
3452.84847,0.02738
3450.78830,0.02780
3448.72812,0.02822
3446.66795,0.02857
3444.60778,0.02880
3442.54761,0.02896
3440.48744,0.02915
3438.42726,0.02941
3436.36709,0.02975
3434.30692,0.03013
3432.24675,0.03046
3430.18657,0.03074
