3996.73391,0.00000
3994.67373,0.00028
3992.61356,0.00045
3990.55339,0.00046
3988.49322,0.00034
3986.43305,0.00020
3984.37287,0.00010
3982.31270,0.00012
3980.25253,0.00023
3978.19236,0.00038
3976.13219,0.00050
3974.07201,0.00057
3972.01184,0.00057
3969.95167,0.00046
3967.89150,0.00031
3965.83133,0.00018
3963.77115,0.00016
3961.71098,0.00024
3959.65081,0.00041
3957.59064,0.00063
3955.53046,0.00082
3953.47029,0.00090
3951.41012,0.00082
3949.34995,0.00068
3947.28978,0.00056
3945.22960,0.00049
3943.16943,0.00043
3941.10926,0.00041
3939.04909,0.00043
3936.98892,0.00049
3934.92874,0.00058
3932.86857,0.00071
3930.80840,0.00079
3928.74823,0.00073
3926.68805,0.00055
3924.62788,0.00034
3922.56771,0.00019
3920.50754,0.00011
3918.44737,0.00011
3916.38719,0.00013
3914.32702,0.00012
3912.26685,0.00010
3910.20668,0.00011
3908.14651,0.00015
3906.08633,0.00023
3904.02616,0.00034
3901.96599,0.00044
3899.90582,0.00047
3897.84565,0.00046
3895.78547,0.00045
3893.72530,0.00043
3891.66513,0.00037
3889.60496,0.00034
3887.54478,0.00038
3885.48461,0.00045
3883.42444,0.00050
3881.36427,0.00048
3879.30410,0.00041
3877.24392,0.00036
3875.18375,0.00036
3873.12358,0.00041
3871.06341,0.00039
3869.00324,0.00026
3866.94306,0.00011
3864.88289,0.00008
3862.82272,0.00022
3860.76255,0.00038
3858.70237,0.00047
3856.64220,0.00053
3854.58203,0.00068
3852.52186,0.00090
3850.46169,0.00104
3848.40151,0.00097
3846.34134,0.00078
3844.28117,0.00059
3842.22100,0.00045
3840.16083,0.00036
3838.10065,0.00036
3836.04048,0.00044
3833.98031,0.00054
3831.92014,0.00062
3829.85997,0.00068
3827.79979,0.00069
3825.73962,0.00061
3823.67945,0.00045
3821.61928,0.00028
3819.55910,0.00020
3817.49893,0.00020
3815.43876,0.00031
3813.37859,0.00048
3811.31842,0.00059
3809.25824,0.00056
3807.19807,0.00046
3805.13790,0.00037
3803.07773,0.00031
3801.01756,0.00035
3798.95738,0.00044
3796.89721,0.00046
3794.83704,0.00040
3792.77687,0.00031
3790.71670,0.00026
3788.65652,0.00029
3786.59635,0.00038
3784.53618,0.00043
3782.47601,0.00039
3780.41583,0.00028
3778.35566,0.00019
3776.29549,0.00014
3774.23532,0.00013
3772.17515,0.00016
3770.11497,0.00021
3768.05480,0.00026
3765.99463,0.00031
3763.93446,0.00038
3761.87429,0.00045
3759.81411,0.00045
3757.75394,0.00040
3755.69377,0.00032
3753.63360,0.00031
3751.57342,0.00041
3749.51325,0.00054
3747.45308,0.00062
3745.39291,0.00065
3743.33274,0.00068
3741.27256,0.00070
3739.21239,0.00067
3737.15222,0.00065
