16_scans_smdi
0.8111411935576391
0.8289513349141685
0.9196845853849942
0.9169798868803781
0.8743841514509262
0.660050076767766
0.8513364056403259
0.7680857116386941
0.6854205058256612
0.5678030268803197
0.9072378990489163
1.0
0.9924246886151152
0.7067326895866429
0.8007142128509818
0.9336259104978197
0.9612818990632878
0.7310558154882688
0.5796754383567891
0.9605921160281355
0.8941032804213137
0.45941444431368156
0.7687616685303043
0.5688252905640331
0.0
0.8031095105686669
0.9508896470163744
0.6874353124278504
