64_scans_smdi
0.8479114388061406
0.0
0.7793478304676555
0.924924075802178
0.837681502707397
0.8873135236118733
0.8359441951192209
0.8850062120630944
0.8559786023645665
0.8015393312808311
0.8596691100903473
1.0
0.9603199203331639
0.8953505519778047
0.8483554978132157
0.8871108209339288
0.9851242980515291
0.732694339017064
0.9143218006226358
0.8675653548973057
0.8762464886546973
0.8810001549809927
0.8048677587147404
0.7351274123267451
0.7551333331134995
0.9470052030379115
0.901407359288799
0.9657519490782909
