24_scans_smdi
0.8511692123005862
0.6485200863522343
0.4195871354551706
0.7335997774752322
0.6458333474100578
0.44741647156334
0.3933548876058265
0.6639736213542567
0.9162640161893612
0.8420583091495272
0.6341420127005633
1.0
0.5653485226764399
0.7855385921704329
0.5009649872577676
0.772501748328515
0.5780689218696918
0.0
0.302609148065672
0.7251503675149716
0.7901492244853632
0.6026056570393147
0.4649889469600328
0.5672672358165631
0.3196829697598413
0.8843546837749614
0.7854115638559281
0.3314911975458995
