72_scans_smdi
0.3626212428679283
0.09967908800424156
0.4721260844849739
0.6963458302494663
0.8532173796154771
0.18810398747127308
0.8847352617744694
0.8330168480822606
0.004554958304913318
0.5533541498302211
0.31343862507471093
0.6199780066369183
0.2757336924395364
0.8386815966728356
0.38436398206202305
0.0
0.21574225981000317
0.41463562762872935
1.0
0.361938201564858
0.4962912517268685
0.3126612455240311
0.20474760267482228
0.15854898867784456
0.7399669451737186
0.7404949154518649
0.18251940614678924
