48_scans_smdi
0.8122039615095886
0.7432617672712888
0.6481509005485347
0.7465900290916118
0.8092858728009554
0.6421420969872331
0.6038635516824605
0.638913169607587
0.6713227980540086
0.0
0.738505061312971
0.7092073539481378
0.9210001006365667
0.9169340852739456
1.0
0.7132769036822197
0.586972418322999
0.764404191466952
0.7115859859566324
0.7955029401320266
0.908095924330227
0.6371463559048861
0.37213955409996463
0.3757576343818969
0.6948330651241491
0.8291966615442887
0.8238171621266437
0.7149384303186654
