32_scans_smdi
0.9321879147084637
0.0
0.9041522038135109
0.971296849565625
0.8851912187195142
0.9103804610652975
0.9438191534791065
0.9904937336237152
1.0
0.9454072661328641
0.8343994974331372
0.912649641455814
0.9928869363122442
0.7875049844133934
0.9793275642151819
0.9066656083430623
0.9827236083543488
0.778134543836578
0.9563192325967728
0.9303129256495176
0.9569835929619017
0.8837132150576815
0.8117908882556851
0.755591623710765
0.9313121747301442
0.9707999050473832
0.9846079489796835
