protein_extract_scan48_sample1,protein_extract_scan48_sample2,protein_extract_scan48_sample3,protein_extract_scan48_sample4,protein_extract_scan48_sample5,protein_extract_scan48_sample6,protein_extract_scan48_sample7,protein_extract_scan48_sample8,protein_extract_scan48_sample9,protein_extract_scan48_sample10,protein_extract_scan48_sample11,protein_extract_scan48_sample12,protein_extract_scan48_sample13,protein_extract_scan48_sample14,protein_extract_scan48_sample15,protein_extract_scan48_sample16,protein_extract_scan48_sample17,protein_extract_scan48_sample18,protein_extract_scan48_sample19,protein_extract_scan48_sample20,protein_extract_scan48_sample21,protein_extract_scan48_sample22,protein_extract_scan48_sample23,protein_extract_scan48_sample24,protein_extract_scan48_sample25,protein_extract_scan48_sample26,protein_extract_scan48_sample27,protein_extract_scan48_sample28,protein_extract_scan48_sample29,protein_extract_scan48_sample30
0.0007075,0.0005325,0.0006000000000000001,0.0005,0.0008600000000000001,0.0009475,0.0006275,0.00061,0.0006950000000000001,0.00114,0.001205,0.0012324999999999999,0.0008125000000000001,0.00046750000000000003,0.00059,0.0008675,0.0006125,0.00064,0.0008825,0.0007574999999999999,0.0007875,0.00079,0.0010575,0.000985,0.0005025,0.000385,0.000295,0.000505,0.0003675,0.0005375
0.00044750000000000004,0.00023500000000000002,0.00035999999999999997,0.00043000000000000004,0.0007425,0.0006450000000000001,0.00112,0.000325,0.000415,0.0009475,0.0010674999999999999,0.001,0.00091,0.00079,0.000725,0.0011025,0.0008250000000000001,0.0007325000000000001,0.0008675000000000001,0.0007700000000000001,0.0008025,0.00083,0.000875,0.0009774999999999999,0.0005974999999999999,0.000335,0.00067,0.000745,0.000495,0.0006624999999999999
0.0003575,7.000000000000001e-05,0.0002275,0.000165,0.0004175,0.00036750000000000004,0.00118,0.00026250000000000004,0.00044249999999999997,0.00079,0.000885,0.000675,0.00114,0.00104,0.0008950000000000001,0.0009925,0.0009474999999999999,0.0006999999999999999,0.0010700000000000002,0.0007425000000000001,0.0008225000000000001,0.0008,0.0007875,0.00088,0.0008125000000000001,0.000495,0.000695,0.00095,0.0005275,0.0007825
0.000575,0.0002525,0.0003875,0.00012,0.0003925,0.00046249999999999997,0.0008075000000000001,0.00041999999999999996,0.0005700000000000001,0.00079,0.0007925,0.0005600000000000001,0.00114,0.0009725,0.0008325,0.0008875,0.0010225,0.0007225,0.00133,0.0007975,0.00089,0.0007199999999999999,0.0007125,0.0006450000000000001,0.00083,0.0006075,0.00059,0.001005,0.00054,0.00095
0.00098,0.0006225,0.0007275000000000001,0.00054,0.0007775,0.0007750000000000001,0.000495,0.0006675,0.00061,0.0008025,0.0007975,0.000675,0.0009075,0.0007250000000000001,0.000615,0.0012225,0.001095,0.00095,0.001245,0.000845,0.0009224999999999999,0.0007075,0.0005025,0.00044,0.0005325,0.0004675,0.0007099999999999999,0.0009775,0.000655,0.0010574999999999998
0.0012699999999999999,0.000925,0.00112,0.0010125,0.00113,0.00112,0.00055,0.00085,0.0007199999999999999,0.0007925,0.000875,0.0008749999999999999,0.0007474999999999999,0.0005675000000000001,0.00048750000000000003,0.00134,0.00101,0.0009925,0.00096,0.00082,0.0008725,0.00069,0.00044500000000000003,0.0004575,0.0002525,0.0003125,0.0006075,0.00105,0.0008849999999999999,0.0011
0.001235,0.0010149999999999998,0.0012625000000000002,0.001075,0.0011825,0.0012525000000000001,0.00063,0.0007999999999999999,0.00075,0.0008125000000000001,0.0010075,0.0010425,0.0006875,0.0004925,0.000435,0.0012575,0.000935,0.000905,0.0007474999999999999,0.0007524999999999999,0.0007675,0.0006275,0.0005475,0.0005325,0.00022,0.0003125,0.0003825,0.0012075,0.001055,0.00123
0.000905,0.0008175000000000001,0.0009500000000000001,0.0007624999999999999,0.0009875,0.0009824999999999999,0.00048249999999999996,0.0006475,0.0005974999999999999,0.0007925,0.0010075,0.0010175,0.00062,0.00041250000000000005,0.0003475,0.00146,0.0010275,0.001015,0.000655,0.0007149999999999999,0.0006900000000000001,0.00066,0.0005949999999999999,0.0005124999999999999,0.0003425,0.0004125,0.0005,0.00116,0.000945,0.0013025
0.00057,0.0005,0.0005149999999999999,0.00047250000000000005,0.0008125000000000001,0.0006375,0.0003175,0.0006075,0.0004775,0.0006775,0.0008025,0.0008175000000000001,0.000565,0.00035000000000000005,0.0002475,0.00165,0.001075,0.00114,0.0006575000000000001,0.0007025,0.00068,0.0007750000000000001,0.00059,0.00048750000000000003,0.0005775,0.000595,0.0008600000000000001,0.0008575,0.0006525,0.0010899999999999998
0.0004825000000000001,0.0003075,0.000355,0.0004625,0.00082,0.0006275,0.00024249999999999999,0.0006825000000000001,0.0005325,0.000635,0.000675,0.0007250000000000001,0.0005475,0.00032,0.0001975,0.0014725,0.0009549999999999999,0.001075,0.0007850000000000001,0.0006399999999999999,0.00066,0.0007625,0.00059,0.00046499999999999997,0.0008725,0.0008550000000000001,0.001065,0.0006825,0.0004900000000000001,0.0008774999999999999
0.000585,0.00029,0.00034750000000000004,0.000615,0.0009175,0.0006950000000000001,0.0002075,0.00083,0.0006000000000000001,0.0007375,0.0007574999999999999,0.0008174999999999999,0.0005974999999999999,0.00035,0.0002575,0.00143,0.0008825,0.001005,0.00095,0.000625,0.00067,0.0007175,0.000495,0.00038999999999999994,0.00091,0.0008650000000000001,0.0010825000000000001,0.000795,0.0005625000000000001,0.00091
0.0006624999999999999,0.00032,0.0003125,0.0008550000000000001,0.0010225,0.0007425000000000001,0.0002275,0.00099,0.000645,0.0008799999999999999,0.00082,0.000905,0.000735,0.0004225,0.00042,0.0014624999999999998,0.0007999999999999999,0.0009175,0.0011575000000000001,0.0007725,0.000835,0.0007075,0.00039250000000000005,0.00039749999999999996,0.00072,0.0006050000000000001,0.0008600000000000001,0.000945,0.0006674999999999999,0.0009400000000000001
0.0007,0.000335,0.00039,0.001145,0.001205,0.0010175,0.0002925,0.0010149999999999998,0.00077,0.001065,0.000875,0.00099,0.00089,0.0004875,0.0006025,0.001095,0.000605,0.000735,0.0015149999999999999,0.0009975,0.00114,0.0006324999999999999,0.00055,0.0006050000000000001,0.000725,0.000535,0.00043000000000000004,0.0009075,0.0005975,0.000825
0.0008325000000000001,0.000495,0.0006525,0.0012825,0.0013775,0.0012775,0.0003175,0.0008075,0.0007300000000000001,0.0014100000000000002,0.00116,0.0013,0.0010225,0.00063,0.0007524999999999999,0.0010425,0.0007,0.0008625,0.00175,0.00115,0.0013774999999999998,0.0007225,0.00081,0.0009325000000000001,0.0008625,0.0007425000000000001,0.00051,0.0008550000000000001,0.000565,0.000865
0.0011,0.0008975,0.0010149999999999998,0.0012225,0.0014725,0.0013124999999999999,0.0003525,0.0005625000000000001,0.00051,0.0016699999999999998,0.0014125,0.0016,0.0011025000000000002,0.0008,0.0007924999999999999,0.001545,0.00106,0.0012725,0.0015674999999999999,0.0011625,0.0013024999999999998,0.00093,0.0009025,0.0010825000000000001,0.0008324999999999999,0.000915,0.0010600000000000002,0.0009475,0.0007174999999999999,0.0010574999999999998
0.001385,0.001255,0.0013375000000000001,0.00108,0.001515,0.001305,0.0004475,0.000595,0.0006275,0.0014575,0.001235,0.00145,0.0009699999999999999,0.00081,0.000675,0.0016575000000000001,0.0011225,0.0014,0.0012374999999999999,0.00102,0.001015,0.00088,0.000915,0.00091,0.000735,0.0009224999999999999,0.001215,0.0009450000000000001,0.0007225,0.001015
0.001465,0.001245,0.001245,0.0008575,0.00137,0.001,0.0004875,0.00087,0.0008749999999999999,0.0009675,0.0008849999999999999,0.0010375,0.000775,0.00074,0.00055,0.0018925,0.0011425,0.001425,0.0009175,0.00089,0.000885,0.0008950000000000001,0.0008049999999999999,0.0006975,0.0005875,0.0007049999999999999,0.0013499999999999999,0.00077,0.000535,0.0008175
