Platycladus orientalis,Thujopsis dolabrata,Chamaecyparis lawsoniana,Chamaecyparis obtusa,Chamaecyparis pisifera,Juniperus chinensis,Juniperus virginiana,Juniperus sabina,Juniperus phoenicea,Juniperus communis,Juniperus oxycedrus,Juniperus excelsa,Calocedrus decurrens,Cupressus sempervirens,Cupressus sargentii,Cupressus x leylandii,Cunninghamia lancelota,Cryptomeria japonica,Thuja occidentalis,Thuja standishii,Taxodium distichum,Metasequoia glyptostroboides,Taxus baccata,Taxus cuspidata,Cephalotaxus harringtonia,Torreya californica,Abies koreana,Abies pinsapo,Abies cephalonica,Picea abies,Picea asperata,Picea omorika,Picea chihuahuana,Picea orientalis,Picea smithiana,Picea pungens,Tsuga canadensis,Pinus pinea,Pinus mugo,Pinus sylvestris,Pinus tabuliformis,Pinus banksiana,Pinus pinaster,Pinus densiflora,Pinus nigra,Pinus ponderosa,Pinus resinosa,Pinus wallichiana,Pinus bungeana,Pinus strobus,Pinus peuce,Pinus heldreichii,Podocarpus neriifolius,Abies nordmanniana,Pinus armandii,Thuja koraiensis,Cedrus atlantica
0.08338040869172186,0.09402579574189175,0.07783030497064784,0.08404455298322004,0.0798687350414231,0.07484527479377356,0.0783340228272329,0.12258333333333334,0.09090837712411859,0.0020111960724908955,0.06978794360552086,0.11136838762959234,0.12206333333333334,0.0754334126056936,0.1050564114788,0.10851343374634081,0.07139953780813695,0.07017420300775694,0.09666939524264768,0.09413298211166243,0.05851524288414276,0.11613402343011099,0.06639936147989384,0.070408075133409,0.06620808684373818,0.07102132955946626,0.11569,0.08406168548860626,0.1013381505785119,0.07053601545143807,0.11421269397516733,0.06285406581684017,0.08618924962397305,0.07857454648836694,0.07372258336659473,0.09256543556676988,0.1127554651325211,0.0817880084668495,0.05523333265286593,0.05200037070808197,0.10608824807452766,0.10492983461293744,0.10954805416726165,0.08482943763928585,0.05019619374423153,0.07581201222985921,0.10944387140001732,0.08355931153699282,0.1070168728715669,0.08825366666666677,0.12952994949497867,0.11468426086428334,0.12326333333333334,0.10733514496767793,0.10608824807452766,0.05901336699294633,0.120176
0.08239958371283257,0.09304490170915668,0.07630870252594736,0.08403218404112023,0.07935152003071837,0.07387800429399304,0.07787959754939673,0.12313,0.0898345596412899,0.0031834562424496796,0.06869101421524333,0.11028560361061401,0.12320666666666667,0.074862674737692,0.10527835032259432,0.10862511130524789,0.07152354778965501,0.069668876592753,0.09593324192365742,0.09496872685470543,0.05848344954318874,0.11688041717268433,0.0662601147691863,0.07034187715828717,0.06557456324616336,0.07124546698602617,0.11921333333333334,0.08520936658377147,0.10533826249677768,0.07274196207695456,0.11517350479128234,0.06432153298433343,0.08928030604534402,0.08133509183119086,0.07486234221759083,0.09584142576431613,0.1147354738515474,0.08363247761650354,0.05649785004055576,0.0546527878152957,0.10751594578683966,0.10718292649323284,0.11134683510762823,0.08738980839719836,0.05187478049216603,0.07907006678778804,0.11173445653109854,0.0866058132544051,0.11014852085393367,0.08980499999999997,0.1322504169155533,0.11664805609984734,0.12759333333333334,0.10811297413978889,0.10751594578683966,0.060659646900502164,0.12008599999999998
0.0810801660112342,0.09083261768610389,0.0757006176726714,0.08270052705347238,0.07877651048285414,0.07391418934170207,0.07708807278178377,0.1225,0.08943934954579263,0.003918003018932303,0.0675664994759107,0.10905212653518999,0.12217,0.07420259096799946,0.10576174579305166,0.10816135622084606,0.07087004590186247,0.06973622526157751,0.09481360879862794,0.0941608427202333,0.057708919552063566,0.116245974202673,0.06481860559002607,0.068818130037625,0.06497693456274393,0.07254265039225387,0.12342666666666667,0.08794152290561441,0.109485752835449,0.07645636688248426,0.11735300697283733,0.06501391145729957,0.0928896706023507,0.08417884962316681,0.07639087469717747,0.0990707760784685,0.11672343609301267,0.08559776479708318,0.058790828547873535,0.05731276486222497,0.10776918667893533,0.11097872973594934,0.11193138640985047,0.08792807147585184,0.053453596536523235,0.08176562182212165,0.11395731953989607,0.08858898635919654,0.11270732043427334,0.09233800000000007,0.135447751656564,0.12029371202933199,0.13242333333333334,0.11082452742718703,0.10776918667893533,0.06055346985361496,0.120133
0.08005842661281275,0.08960751158666984,0.07773068700517824,0.08145548176941103,0.07914533845246934,0.075219012230054,0.07715491610016686,0.12248666666666667,0.09052974533354242,0.003961143366375096,0.06862672508894586,0.1079938638228,0.12112666666666666,0.07376887132060521,0.104417880997224,0.10754732967581788,0.07092794002326362,0.06983544666769766,0.09363515082598621,0.09288512440422353,0.05697859835102293,0.11675354940152066,0.06378206388243716,0.06819016804465379,0.06561952393715947,0.07295514917039063,0.12998666666666667,0.09330926850614374,0.11376151042759701,0.0803467427162691,0.12043568969882434,0.06801355035053473,0.09658860490129502,0.08698377083733237,0.0789039134390696,0.1015092018596974,0.12144001568895735,0.08850151693993492,0.06251480861585497,0.06147729923100526,0.112085004750483,0.11488396100399068,0.11285501655937634,0.08881223533893594,0.057459615335781235,0.08535904177009652,0.11850612916409332,0.091013551802195,0.11703318865717767,0.09761600000000015,0.139698245179027,0.124278268263995,0.13896333333333333,0.11558690234783753,0.112085004750483,0.061178856755187166,0.11861300000000001
0.07877437950796419,0.08945378351436518,0.07976902717049546,0.08136811912280549,0.0784939647703658,0.07620099495084326,0.07650728118961418,0.12343666666666668,0.09135042870079234,0.0030689619562519837,0.07093269846943863,0.106338517070885,0.12164333333333333,0.0737762509793607,0.10288929003018867,0.10593027013708613,0.0724255543689741,0.0691149120520383,0.09327677195394905,0.09214832760468883,0.057354039225704805,0.11710879899853967,0.06438718002280663,0.06831017864877142,0.06638371580095383,0.0740668644909618,0.13961666666666667,0.10138453101698673,0.12126363566859967,0.08779026055042145,0.12576765201347098,0.07314308548303046,0.10266940595579647,0.0920050862268002,0.08272279601944398,0.1062650463832932,0.12995670746816065,0.09399773310411742,0.06814097410734911,0.06863561539953326,0.11807758299988165,0.12128600241390734,0.11669379903103899,0.09419038696821969,0.0658633130622104,0.09278877069820929,0.12620785730202366,0.09731602453069833,0.12590739615106966,0.10458866666666662,0.14682544331205402,0.12968547676246767,0.14812,0.12316264721373842,0.11807758299988165,0.06230246609807644,0.11811100000000001
0.0782991728060789,0.08909400929322847,0.07963493932355216,0.08155452768821576,0.07770027272338458,0.07440415203205687,0.07572809938628278,0.12317333333333334,0.08889129893881843,0.0023224556545306334,0.07026093432238371,0.10667937524788533,0.12112666666666667,0.07369587562888176,0.10305732247458167,0.1053616730350966,0.07361095431877186,0.0687079385349913,0.09318046136022447,0.09169776170403098,0.05754721999946777,0.118184580061514,0.06467802642485877,0.06747566733839856,0.0659772259274302,0.07563764000748777,0.14954333333333333,0.11126661956160801,0.13267688590744867,0.0975193608144797,0.13174200287431234,0.07982736020166863,0.1113100962878744,0.09960066763030917,0.08791396747875287,0.11398040583330267,0.14129277913740734,0.10191039581964156,0.07364473917298436,0.07747484980228636,0.12277989077532099,0.12909921449526032,0.12322440833257635,0.10124213012051257,0.07597575947443151,0.10229463632689313,0.13507575365782468,0.1052531546012042,0.13690439433692433,0.11220599999999999,0.154789976242629,0.13646076295996468,0.15653666666666666,0.132704439148299,0.12277989077532099,0.06263876267257469,0.12041799999999998
0.07960101661852297,0.08954898862120453,0.07888947918792237,0.0819613675729169,0.07745264988460697,0.07263820891848279,0.07615035417938,0.12244666666666666,0.08637801643263772,0.0025686127831966066,0.067934244950433,0.10856126447430099,0.12021,0.07218368021667104,0.10488964641804666,0.10651067828205336,0.07299953061334001,0.06908678410317155,0.0935396932230948,0.09254229366613631,0.057884457364675734,0.120515714900367,0.06491841705531026,0.06707964939674523,0.0658937745118814,0.0778992539763741,0.15684333333333333,0.118723219720414,0.143491897308311,0.10598308134074634,0.13650034040522133,0.0844403701527562,0.11994624518123399,0.1066452032934981,0.09352336524360173,0.12120960343949067,0.15008897262013735,0.10807709469840236,0.0778958535171696,0.08434811705140849,0.12792572989068132,0.13391218869518665,0.12930961693756168,0.10676997468742566,0.0827539060428179,0.11162251214039366,0.142824488313007,0.11294155745204826,0.14557364735919065,0.11873399999999996,0.160689834138387,0.14078654469653665,0.16271333333333335,0.13922137811531865,0.12792572989068132,0.06293153353148007,0.123019
0.07971199483474294,0.0900298026345404,0.07733702718478024,0.08145384386481316,0.0763212971367682,0.07340695171135414,0.0763125482173319,0.12186333333333334,0.08643512372032174,0.0030000032134194234,0.067246388874265,0.10919053892360565,0.11985,0.07076694595794117,0.10584320334262699,0.1072709818151128,0.07185814744253106,0.06867489568619513,0.09332135525637823,0.0927595295350771,0.057910931841324766,0.12146639412897066,0.06534922565701796,0.0670429934164088,0.06620810049106177,0.07983022293253096,0.15905000000000002,0.11970693714441566,0.14778817879408299,0.10979730895296032,0.14008771517400567,0.08489570349991989,0.123835476776127,0.109242909761668,0.09662683738355733,0.12382071737655502,0.15136652458092567,0.10976651777490692,0.08053706905543744,0.0871774662028615,0.13120922127637166,0.13608432093253933,0.13178140149337067,0.10954724087291368,0.08464203098975882,0.116171772692575,0.14618340373382935,0.11728544393244407,0.14882585158203934,0.121688,0.16374649750136402,0.14192961313190366,0.16546666666666668,0.13972003434711433,0.13120922127637166,0.0632065436326069,0.12294500000000001
0.0784329230625554,0.08938052975830331,0.07473051801029564,0.07980136895478361,0.07582853573326849,0.07564118558550666,0.07650857216790886,0.12166666666666666,0.08809969497668384,0.00426339935831832,0.06784235474530532,0.10836638947438133,0.11959333333333333,0.07061802398416352,0.10487104812887467,0.1067754578911874,0.07119337296726877,0.0681298755369901,0.09153721862236909,0.09113170564910104,0.0573200198037897,0.121088194507319,0.0652603622359256,0.06680851087231526,0.06622540782100063,0.0780076816449087,0.15541,0.11561661223170133,0.14364848248150233,0.10493482668440134,0.13932543796148367,0.08272625464309881,0.12056450176722833,0.1063395818858967,0.0955660835020739,0.12016692420446495,0.14635939062955236,0.10688681366895632,0.07867842333605986,0.08431875844631691,0.129680195636614,0.134478414518048,0.13001906071892033,0.10752170520119302,0.08134809054661003,0.11263124511085466,0.14264535092192868,0.11436378807348097,0.14499259011803134,0.1193903333333333,0.162382258425075,0.14042621128912736,0.16300333333333333,0.13545381758548367,0.129680195636614,0.06265281156083713,0.120878
0.07830795662933987,0.08941361873382427,0.07454062420768832,0.07910350874543072,0.07574056812504633,0.0767037240948396,0.07680944493113673,0.12258000000000001,0.08838648442690127,0.0053216027524107075,0.06806352114980323,0.10622975095054732,0.11971666666666665,0.07098364802720246,0.10349889285512966,0.10463452956270336,0.07158445329719523,0.0687704846497223,0.09113526252865944,0.09048590126026934,0.05759305110776427,0.11977776501609733,0.06636652447715667,0.06805808994907614,0.0654786213522333,0.07593820443394964,0.14747000000000002,0.109467411166926,0.13512259203222599,0.09693112150500165,0.13359573229768298,0.07755368640653316,0.11292305426494453,0.10036891934762789,0.09245465956319814,0.113411392900185,0.13925551211162598,0.10126591140284891,0.07340684258600116,0.07748896322199876,0.12504036325809467,0.127812182672179,0.12629218728794964,0.10211462909678996,0.07470346303171767,0.10551074846141967,0.13513080680258702,0.10736847054426425,0.13648648024503265,0.1130523333333333,0.156068827369297,0.135673625670328,0.15657000000000001,0.12970145728539664,0.12504036325809467,0.060820887825567264,0.118865
0.07893796798121167,0.09022728404860765,0.07570672815492001,0.07915265037656873,0.07495455257599516,0.07494593312242553,0.07613689886503226,0.12321333333333334,0.08700667336585804,0.004316372060712227,0.06702735827598509,0.10544106533160168,0.11969999999999999,0.07066035637515534,0.1017765913490619,0.10285904935692569,0.07127050888460956,0.06841555295658064,0.0912819952150805,0.09081824891359758,0.057539099706910145,0.11909889049511534,0.06684059588928594,0.06892618771781357,0.06435779621363036,0.07573422324750889,0.13746,0.10174141872479657,0.12602362605186668,0.09019387174876153,0.12772778932691267,0.07219437504180613,0.10431343437954137,0.0931783686016831,0.08863829062827662,0.1078060341456447,0.130610973642807,0.09450751624199194,0.06780912367947474,0.06972712420571398,0.118910229536544,0.11999820352674034,0.12142460262890502,0.09613580558508304,0.06649605920101014,0.09730873395162594,0.12684291484179933,0.09987876202200306,0.12685491548762268,0.10541633333333333,0.148146673141338,0.13014482180037235,0.14864333333333335,0.12364570308356275,0.118910229536544,0.05940155881271733,0.11693500000000001
0.07894079709649036,0.09025222660117926,0.07509214271662794,0.07873172224033494,0.0753299066407021,0.07367916066318657,0.07587174095810606,0.12233666666666666,0.08706340416515346,0.003341305299308909,0.06622887070671253,0.106150048279959,0.11846666666666668,0.07007740086521126,0.09995272149750933,0.10208245145601506,0.06892403610826962,0.06788043606557227,0.09058981701146988,0.08914480328623477,0.05635266630964586,0.11878371703414965,0.06620193101875664,0.0679678439176265,0.06395961163716124,0.07442462573233963,0.12811666666666666,0.09308686229880586,0.116600500105777,0.08280638768752217,0.12385620301989232,0.0680862119819081,0.0960192939188339,0.0855974733814105,0.08380424166262566,0.10264207747298708,0.12082677110324634,0.08653001352522065,0.062450141774077206,0.06186739243201144,0.11203036060261666,0.11288102912820534,0.11491023908449033,0.0904063837327976,0.057963738172971645,0.08842353313685132,0.118849294793404,0.0925034351910416,0.11793348893708568,0.09884933333333334,0.14077618211719903,0.124901030320274,0.14004333333333333,0.11633133940896563,0.11203036060261666,0.05936957056550627,0.11480299999999999
0.0792651761588414,0.09042920536537334,0.07383600233786501,0.07803895461122973,0.07618036013205004,0.0740144001577983,0.07534992982305254,0.12111,0.08719825586824458,0.0032864701201421966,0.0662846249661717,0.10623683152430534,0.11706,0.06982912775113137,0.09885656103996539,0.10024919392954508,0.06722689330708508,0.06873403015406776,0.09018768922604108,0.08676569404662304,0.0560731391435865,0.11744587409049534,0.06716169470490363,0.06801234384999057,0.06420909534738287,0.07293452582180053,0.12185666666666667,0.08645379741592407,0.10918511613361499,0.07665620910438047,0.12054460779593101,0.06415022464013843,0.0901990872312297,0.080224247110729,0.0792230372513598,0.09753711186663745,0.11313088688710222,0.07950048017627061,0.05825122894741813,0.05613563246618747,0.10703673781671634,0.10763348349342043,0.10938505822363058,0.08623816027238536,0.052025902713060235,0.08125020548858863,0.11372621538955652,0.08658910699392397,0.111505196661271,0.09396166666666671,0.13491368014388136,0.120247756551682,0.13169666666666666,0.1104337341590817,0.10703673781671634,0.05886639394945083,0.11391999999999998
0.07904525540934387,0.0897135063187604,0.07296387720743787,0.07720474587844707,0.07584629508418096,0.07274723638074583,0.07414969144843289,0.12059000000000002,0.08581225802728494,0.0040608151622691935,0.06530059073967111,0.10668036272063768,0.11668666666666666,0.06928892919741103,0.0985979757963657,0.0983533110551653,0.0668729070608999,0.06862112039481016,0.08913018586631809,0.086044807460325,0.0562075581086643,0.11581796862074001,0.06733431693011839,0.06853407369574244,0.06484501381194895,0.07289334827463816,0.11875666666666666,0.08298974731246257,0.10460810426063233,0.07323047156206317,0.11751369377736735,0.06013650704366644,0.08671651956563564,0.07740572212156777,0.07611557064707314,0.09374827569488926,0.10792324838276952,0.07556225879115064,0.05569136462542463,0.05313296557209817,0.10422763710795886,0.1046647921005186,0.10676804193191464,0.08399958586822837,0.04912351180678267,0.07653639011093614,0.11092233947215253,0.08292913833948569,0.10785738265267435,0.08966499999999993,0.13096227857095566,0.11701899559447367,0.12524333333333335,0.10747964234103842,0.10422763710795886,0.05719177429919544,0.114099
0.07743981197809263,0.08799384220578971,0.0722237824339748,0.07642422784820378,0.074551373870669,0.07173342948871057,0.07324446939873064,0.11970666666666667,0.08520231310070747,0.006759669016077684,0.06383635724338756,0.10683251062272199,0.11610666666666668,0.0692958104357263,0.09942029669506976,0.09769890214126116,0.06603220500494897,0.06723806589519553,0.08880207211387457,0.0852586640945719,0.0548688294108417,0.113676073913204,0.065504212693183,0.06757473211087191,0.06445041076560637,0.07218310634445957,0.11627,0.08104249609506353,0.10134322617973417,0.07116337379169295,0.11513466860244566,0.05680852036064194,0.08356013623082724,0.07487383532400003,0.07367576320006647,0.0906363253370238,0.10526828727732211,0.07313932386891017,0.05441919044447124,0.05103982107162291,0.1012548420367515,0.10094851173698564,0.10522435597518946,0.08183801827886074,0.0466402305340213,0.07373843525199807,0.10752081062737993,0.08053539423297519,0.10534401594868603,0.08667366666666663,0.126410668324992,0.11327744839966564,0.11986666666666668,0.10536483524433488,0.1012548420367515,0.0561653992897786,0.11466
