protein_extract_scan16_sample1,protein_extract_scan16_sample2,protein_extract_scan16_sample3,protein_extract_scan16_sample4,protein_extract_scan16_sample5,protein_extract_scan16_sample6,protein_extract_scan16_sample7,protein_extract_scan16_sample8,protein_extract_scan16_sample9,protein_extract_scan16_sample10,protein_extract_scan16_sample11,protein_extract_scan16_sample12,protein_extract_scan16_sample13,protein_extract_scan16_sample14,protein_extract_scan16_sample15,protein_extract_scan16_sample16,protein_extract_scan16_sample17,protein_extract_scan16_sample18,protein_extract_scan16_sample19,protein_extract_scan16_sample20,protein_extract_scan16_sample21,protein_extract_scan16_sample22,protein_extract_scan16_sample23,protein_extract_scan16_sample24,protein_extract_scan16_sample25,protein_extract_scan16_sample26,protein_extract_scan16_sample27,protein_extract_scan16_sample28,protein_extract_scan16_sample29,protein_extract_scan16_sample30
4.25e-05,5e-06,3e-05,0.001495,0.00054,0.0005725000000000001,0.00067,0.00019,0.000135,0.00014000000000000001,0.00016,-0.000145,0.00045,2.499999999999999e-06,0.00039250000000000005,-2.4999999999999998e-06,6e-05,0.00024249999999999999,0.0006299999999999999,0.00036250000000000003,0.00043500000000000006,0.0003025,4.999999999999989e-06,0.0005074999999999999,-1.75e-05,2.75e-05,7.500000000000003e-06,0.0005475,7.75e-05,2.25e-05
7.25e-05,4.5e-05,0.000185,0.001185,0.0003875,0.00036,0.0005225,0.0001825,7.500000000000001e-05,0.000165,0.0002225,-1.7500000000000012e-05,0.0001175,-0.00015,0.0002525,0.00035250000000000006,0.0005125,0.0006325,0.0006675,0.00040750000000000004,0.000595,0.00059,6.5e-05,0.00039000000000000005,0.0002075,0.00013499999999999997,0.000135,0.00051,0.000305,0.000265
0.0001625,0.00012000000000000002,0.0003625,0.0008975000000000001,0.0002825,0.00017,0.0004525,0.00024249999999999999,8.999999999999999e-05,0.00019,0.0003275,7.75e-05,-7.25e-05,-0.000145,0.00022,0.0006125,0.0008375,0.0008700000000000001,0.0006450000000000001,0.0004425,0.0007125,0.0007875,0.0001625,0.0003175,0.00039249999999999995,0.00019999999999999998,0.0002775,0.00048499999999999997,0.000545,0.0004975
0.00034750000000000004,0.0002725,0.0005475,0.000645,0.0002225,3.2500000000000004e-05,0.0005175,0.00040500000000000003,0.0002225,0.00022,0.00046,0.00012749999999999998,-4.25e-05,7e-05,0.00037750000000000007,0.0006999999999999999,0.00093,0.0008749999999999999,0.0005574999999999999,0.000455,0.0007450000000000001,0.0008375,0.00031499999999999996,0.0003275,0.0005025,0.000185,0.00044,0.00048249999999999996,0.0007725,0.0006875
0.000595,0.0005075,0.0007125,0.000405,0.0001725,-3.2500000000000004e-05,0.0006925,0.000645,0.00044,0.0002575,0.0005575,0.0001475,0.000105,0.0003625,0.000635,0.00066,0.000865,0.00076,0.0004175,0.00041,0.0006425000000000001,0.0007325,0.000435,0.0003675,0.0005549999999999999,0.000145,0.0006025,0.00045,0.0009524999999999999,0.0007975
0.000845,0.0007725,0.000835,0.00018250000000000002,9.750000000000001e-05,-2.25e-05,0.0008700000000000001,0.000865,0.0006375,0.0003375,0.0005875,0.00016250000000000002,0.0002325,0.0005775,0.0008275000000000001,0.000575,0.0007849999999999999,0.0006725,0.00027,0.0002625,0.00043,0.0005075,0.00042,0.0003525,0.00059,0.0001475,0.0007325000000000001,0.00033,0.001095,0.00084
0.00105,0.0010075000000000001,0.000905,5e-05,4.25e-05,4.75e-05,0.001005,0.0010125,0.0007475,0.0004525,0.00058,0.00020500000000000002,0.0003075,0.000675,0.0008925,0.0005025,0.00073,0.00062,0.00019999999999999998,0.00011,0.0002175,0.000245,0.000285,0.00025000000000000006,0.0006075,0.00019999999999999998,0.0007624999999999999,0.00015999999999999999,0.0011899999999999999,0.0008525
0.0011849999999999999,0.0011550000000000002,0.0009075000000000001,6.75e-05,3.5000000000000004e-05,0.00014250000000000002,0.0011225,0.001115,0.0007875,0.0005925,0.0006399999999999999,0.00031,0.000395,0.000715,0.00089,0.00039999999999999996,0.000635,0.000505,0.00028000000000000003,8.25e-05,0.00013,7.000000000000001e-05,0.0001775,0.000145,0.00057,0.0002475,0.000695,3.5e-05,0.00118,0.0008799999999999999
0.0012174999999999998,0.0011525,0.0008425,0.0002175,7.500000000000001e-05,0.0002075,0.00123,0.0011949999999999999,0.0008,0.0007174999999999999,0.0007750000000000001,0.000445,0.0005125,0.00073,0.0008775,0.000305,0.0005125,0.0003125,0.0004625,0.00019250000000000002,0.0001775,8.25e-05,0.0002675,0.0001875,0.000505,0.00029,0.0006075,5e-05,0.00101,0.00092
0.00116,0.001,0.0007525,0.00045,0.000155,0.0001975,0.001265,0.0011925,0.0007475,0.0007525,0.0008525,0.0004975,0.000615,0.0007025,0.00084,0.00031499999999999996,0.0004575,0.0001875,0.0006299999999999999,0.0003425,0.00027749999999999997,0.0002875,0.0006125,0.00045,0.00048249999999999996,0.000345,0.0005600000000000001,0.0002175,0.000715,0.0009350000000000001
