protein_extract_scan64_sample1,protein_extract_scan64_sample2,protein_extract_scan64_sample3,protein_extract_scan64_sample4,protein_extract_scan64_sample5,protein_extract_scan64_sample6,protein_extract_scan64_sample7,protein_extract_scan64_sample8,protein_extract_scan64_sample9,protein_extract_scan64_sample10,protein_extract_scan64_sample11,protein_extract_scan64_sample12,protein_extract_scan64_sample13,protein_extract_scan64_sample14,protein_extract_scan64_sample15,protein_extract_scan64_sample16,protein_extract_scan64_sample17,protein_extract_scan64_sample18,protein_extract_scan64_sample19,protein_extract_scan64_sample20,protein_extract_scan64_sample21,protein_extract_scan64_sample22,protein_extract_scan64_sample23,protein_extract_scan64_sample24,protein_extract_scan64_sample25,protein_extract_scan64_sample26,protein_extract_scan64_sample27,protein_extract_scan64_sample28,protein_extract_scan64_sample29,protein_extract_scan64_sample30
0.00049,0.00066,0.00038500000000000003,0.00038,0.00055,0.000905,0.00047750000000000006,0.000605,0.00068,0.0004225,0.00028250000000000004,0.00031999999999999997,0.000825,0.0007725,0.0009325,0.0005124999999999999,0.0004625,0.0004775,0.0006525000000000001,0.0003575,0.00047249999999999994,0.0007775,0.000735,0.0006925,0.00024,0.00021,0.00013250000000000002,0.0007900000000000001,0.0005825,0.0006250000000000001
0.0008374999999999999,0.0007525,0.00047,0.00031999999999999997,0.000515,0.000825,0.0003675,0.00045,0.0003925,0.000565,0.00042999999999999994,0.000335,0.0008799999999999999,0.00092,0.001155,0.00041250000000000005,0.0004975,0.00046499999999999997,0.000595,0.000405,0.000435,0.0008825,0.00088,0.0008025,0.00018,0.00015999999999999999,0.00013,0.00075,0.0006249999999999999,0.0007474999999999999
0.0008775,0.0008900000000000001,0.00051,0.0001875,0.0003325,0.0006875,0.00039999999999999996,0.0006,0.00047250000000000005,0.0007,0.0005025,0.00047250000000000005,0.0009625,0.0009825,0.0013025,0.00049,0.00034999999999999994,0.00044750000000000004,0.0006275,0.0004975,0.000425,0.000755,0.0007650000000000001,0.000745,0.00027,0.00035,0.0002975,0.00081,0.0007375000000000001,0.0007975
0.000695,0.0010225,0.00057,0.00021,0.0002975,0.0007199999999999999,0.000495,0.0008449999999999999,0.0007725,0.00076,0.000555,0.0006525000000000001,0.0007949999999999999,0.000795,0.001085,0.0007425,0.00019500000000000002,0.0004625,0.0007075,0.0005200000000000001,0.00043499999999999995,0.00066,0.0005974999999999999,0.000695,0.00043499999999999995,0.0005774999999999999,0.0003675,0.0009224999999999999,0.00079,0.000725
0.0008550000000000001,0.001115,0.00066,0.0004175,0.0005025,0.000805,0.0005675,0.0008375,0.000815,0.0008424999999999999,0.0007750000000000001,0.000835,0.00048,0.000545,0.0008625,0.0007225,0.00014750000000000003,0.00033,0.0007350000000000001,0.0005474999999999999,0.0005925,0.0007525,0.0006825000000000001,0.0007800000000000001,0.00048249999999999996,0.0005574999999999999,0.0003675,0.000775,0.0005625,0.0005325
0.001,0.0011225,0.0006975000000000001,0.0005425,0.00067,0.000795,0.0005375,0.0007099999999999999,0.0007374999999999999,0.00084,0.0008725,0.0009,0.000325,0.00047000000000000004,0.0008575,0.0005575,0.0001425,0.00025,0.00086,0.00068,0.00088,0.000805,0.0007675,0.000825,0.00044500000000000003,0.00037749999999999996,0.0004,0.0006175,0.00041,0.0004175
0.000715,0.0010249999999999999,0.0006649999999999999,0.00046,0.00066,0.0007650000000000001,0.0003525,0.0005874999999999999,0.0007149999999999999,0.0006575000000000001,0.000675,0.0007199999999999999,0.00032750000000000005,0.00047749999999999995,0.0007875,0.0006225,0.000155,0.00047000000000000004,0.00099,0.00076,0.0009525,0.0006575,0.0005425,0.0007149999999999999,0.00033999999999999997,0.0002375,0.00033999999999999997,0.00073,0.0006100000000000001,0.000425
0.00068,0.0008500000000000001,0.000585,0.0004475,0.0007025,0.000815,0.000165,0.0003775,0.0005250000000000001,0.0005075,0.0005549999999999999,0.00047000000000000004,0.0003525,0.000515,0.0007825,0.0007025,0.000285,0.00063,0.0007625,0.000615,0.0006875,0.000455,0.000345,0.0006225,0.00021999999999999998,0.00017,0.00028999999999999995,0.0007325000000000001,0.00075,0.00042750000000000004
0.000905,0.0006550000000000001,0.00047750000000000006,0.000575,0.0008399999999999999,0.00091,0.00020750000000000003,0.0003375,0.000395,0.0005125,0.000565,0.0004375,0.00043999999999999996,0.00069,0.00098,0.0007525,0.0005175000000000001,0.0006674999999999999,0.0003325,0.00031749999999999997,0.00035000000000000005,0.00035,0.00047500000000000005,0.0006675,0.00027249999999999996,0.0001825,0.00037749999999999996,0.0005024999999999999,0.00062,0.00035499999999999996
0.0008625,0.000605,0.00048249999999999996,0.0005425,0.00075,0.0008600000000000001,0.0004675,0.000595,0.000685,0.000535,0.0004850000000000001,0.0005949999999999999,0.0005525,0.0008550000000000001,0.00101,0.0009524999999999999,0.0006625,0.000785,0.0002125,0.000175,0.00025,0.0004225,0.0007425000000000001,0.0007725,0.0004475,0.000245,0.0004625,0.00043250000000000005,0.0004925,0.00027749999999999997
0.000665,0.000755,0.0006475,0.000265,0.0003775,0.0006425000000000001,0.0006525,0.0008025,0.001055,0.00045,0.00037,0.00071,0.00062,0.0008175000000000001,0.000755,0.0011825,0.0006775,0.0009025,0.0004975,0.00031,0.00034750000000000004,0.0005750000000000001,0.0008424999999999999,0.0007725,0.0005650000000000001,0.0003325,0.0004925,0.0006299999999999999,0.0005225,0.0002875
0.0006925000000000001,0.0009350000000000001,0.0008175,3.2500000000000004e-05,6.5e-05,0.0004475,0.00066,0.0007925,0.001095,0.00037,0.00038500000000000003,0.0006950000000000001,0.0006624999999999999,0.0007050000000000001,0.0005775,0.001215,0.000675,0.0008675,0.0007624999999999999,0.00049,0.00043,0.00059,0.00074,0.0006625000000000001,0.0006075000000000001,0.00046750000000000003,0.0006000000000000001,0.0007925,0.0005850000000000001,0.00039250000000000005
0.0007,0.0010525,0.0009125,5.500000000000001e-05,7.25e-05,0.00054,0.00067,0.000795,0.001145,0.00046750000000000003,0.000415,0.0005925,0.000675,0.0005924999999999999,0.00051,0.0011925,0.0006725,0.0008825,0.0008175,0.00051,0.00039749999999999996,0.000445,0.0005,0.0005775000000000001,0.0006125,0.00063,0.00066,0.0008125000000000001,0.0006425000000000001,0.000425
0.000785,0.0012000000000000001,0.001,0.000305,0.000325,0.000855,0.000755,0.0008225000000000001,0.0012625,0.0006975,0.0005200000000000001,0.0004625,0.00072,0.0005549999999999999,0.000615,0.0011,0.00062,0.0008900000000000001,0.0007025,0.00047250000000000005,0.0003175,0.0003125,0.0002925,0.00059,0.000625,0.000805,0.000655,0.0007599999999999999,0.00067,0.000395
0.0013224999999999999,0.00142,0.0010575,0.00055,0.0005675,0.0010199999999999999,0.0007474999999999999,0.0006325,0.0009650000000000001,0.00091,0.0008825,0.00043250000000000005,0.0008275000000000001,0.0006775,0.0010500000000000002,0.0007850000000000001,0.0005575,0.000635,0.0004675,0.0004475,0.00029,0.00034500000000000004,0.00032500000000000004,0.0006625,0.0006375,0.000835,0.000695,0.0006925,0.00064,0.000515
0.0016575000000000001,0.0015574999999999999,0.001045,0.000655,0.0006900000000000001,0.0010225,0.0005175000000000001,0.00036250000000000003,0.0004975,0.0009875,0.0011324999999999998,0.0006375,0.0007549999999999999,0.0007049999999999999,0.0013525,0.0006624999999999999,0.000585,0.0005225,0.000375,0.00033749999999999996,0.00030500000000000004,0.000505,0.0005425,0.0008075000000000001,0.0005625000000000001,0.000595,0.000655,0.000785,0.0006975,0.0007875
0.0014525,0.0015499999999999997,0.00106,0.0007125,0.0007375000000000001,0.0009925,0.00025,0.000255,0.00032750000000000005,0.0008500000000000001,0.0009674999999999999,0.0009675,0.0005175000000000001,0.0005499999999999999,0.001235,0.0008024999999999999,0.0006050000000000001,0.00067,0.000505,0.0002025,0.00033,0.0006475000000000001,0.0008200000000000001,0.0009674999999999999,0.00041,0.0002725,0.000545,0.0009325,0.0007775,0.000895
0.0013375,0.0014375,0.0011524999999999999,0.0007125,0.0006950000000000001,0.0008725,0.0001875,0.0003025,0.00034500000000000004,0.000575,0.0006900000000000001,0.001075,0.00046499999999999997,0.0005075,0.0011125,0.0007375,0.0004875,0.000605,0.000655,0.00026500000000000004,0.0004025,0.000665,0.001065,0.000985,0.0002575,8.999999999999999e-05,0.0004875,0.0007700000000000001,0.0006349999999999999,0.0007075
0.0007975,0.0012575,0.0010975,0.0006525,0.0006225,0.000985,0.00033,0.0006525,0.00083,0.000415,0.00042,0.0009,0.00049,0.0004775,0.0008525000000000001,0.0009400000000000001,0.000395,0.000815,0.00092,0.0004725,0.0005075,0.00056,0.00093,0.0008675,0.000165,7.25e-05,0.0002625,0.0006749999999999999,0.0006050000000000001,0.0005075
0.0002875,0.0011025000000000002,0.0008325,0.00059,0.00056,0.0011275,0.00047250000000000005,0.0009450000000000001,0.00133,0.0005225,0.0004525,0.000695,0.00045,0.00031999999999999997,0.00052,0.00125,0.00047249999999999994,0.00118,0.0011124999999999998,0.0006399999999999999,0.0005925,0.000475,0.00068,0.0007900000000000001,0.00026000000000000003,0.00028000000000000003,0.0001475,0.0008499999999999998,0.00071,0.00047
0.0008049999999999999,0.0010775000000000001,0.0006075,0.00048,0.0004125,0.0008125,0.0005349999999999999,0.000795,0.001145,0.0006875000000000001,0.0008700000000000001,0.0005974999999999999,0.0004525,0.00029749999999999997,0.0005675,0.0010625,0.0006475,0.001025,0.001005,0.0007300000000000001,0.000695,0.000575,0.000845,0.0008399999999999999,0.000485,0.0006125,0.00048750000000000003,0.0009025000000000001,0.000625,0.0005200000000000001
0.001355,0.0011375,0.000605,0.00039,0.000295,0.0005200000000000001,0.000565,0.0006000000000000001,0.0008849999999999999,0.000625,0.0010075,0.0005250000000000001,0.00048499999999999997,0.00046750000000000003,0.0007,0.00087,0.0007400000000000001,0.0007524999999999999,0.00093,0.0007625,0.0007800000000000001,0.0007825,0.0011225,0.00092,0.00058,0.0008049999999999999,0.0008049999999999999,0.00079,0.000455,0.0004875
0.0008225,0.0011875,0.0006975,0.0004225,0.000365,0.0008625,0.0005375,0.0007250000000000001,0.0012324999999999999,0.0004925000000000001,0.0006575,0.0004075,0.00051,0.0005475,0.00046750000000000003,0.0012250000000000002,0.0006125,0.0009725,0.0011925,0.0007325000000000001,0.0007400000000000001,0.0008824999999999999,0.0009925,0.0009599999999999999,0.00047000000000000004,0.0007925,0.00059,0.0007775,0.000455,0.0002775
0.0008275,0.0012200000000000002,0.00074,0.0005025,0.0004625,0.00109,0.0005,0.0006999999999999999,0.001255,0.00059,0.00069,0.0003575,0.000555,0.000475,0.000505,0.00117,0.00039999999999999996,0.0008675,0.0013025,0.00071,0.0007025,0.0009075,0.000975,0.0010475,0.0003225,0.000645,0.00039749999999999996,0.0006275,0.000395,0.00013
0.0012100000000000001,0.0012025,0.0007700000000000001,0.00051,0.0004425,0.0009425,0.000645,0.0007750000000000001,0.0011775,0.00084,0.0009400000000000001,0.0005499999999999999,0.0006325,0.0004775,0.0008725,0.0009825,0.00033,0.0006875,0.0013199999999999998,0.000745,0.0008125000000000001,0.0009425,0.00115,0.0012074999999999998,0.00033999999999999997,0.0004425,0.0004525,0.000535,0.00044,0.00029000000000000006
0.0009425,0.0011649999999999998,0.0008150000000000001,0.00046,0.00041999999999999996,0.0007999999999999999,0.0008325,0.00108,0.0014675,0.0010149999999999998,0.0009475,0.0008550000000000001,0.00069,0.0006100000000000001,0.0010425,0.0013249999999999998,0.0004975,0.0010875,0.001425,0.0007325,0.000935,0.000985,0.0011375,0.0013075,0.0005125,0.00038750000000000004,0.0005075,0.0006975,0.0006299999999999999,0.0005325
0.00128,0.001155,0.00088,0.00041,0.00037,0.00048499999999999997,0.0007799999999999999,0.0009325000000000001,0.00112,0.00102,0.0010975,0.001025,0.0006425,0.0007075,0.00118,0.001255,0.0007524999999999999,0.001135,0.001205,0.0006875,0.0009375000000000001,0.0010325,0.0013175,0.0013100000000000002,0.0005974999999999999,0.000425,0.000735,0.00062,0.0004975,0.0005825
0.0010025,0.001105,0.0008575,0.000335,0.000285,0.000505,0.00059,0.0008774999999999999,0.001045,0.0009650000000000001,0.001,0.001095,0.0005175000000000001,0.0006799999999999999,0.0009975000000000001,0.001385,0.0008475,0.00133,0.001135,0.0006325,0.0008075,0.0010275,0.0013725,0.0012625000000000002,0.0005775,0.0004575,0.000755,0.0006575,0.0005475,0.0005525
0.00034,0.0011175,0.0007274999999999998,0.0002775,0.0003125,0.00084,0.00049,0.0010375,0.0014175,0.0010275,0.00079,0.00112,0.0005625,0.0006375,0.000705,0.001745,0.0008049999999999999,0.0016625,0.00129,0.00058,0.00064,0.0009925,0.0011725,0.0011825,0.0006575,0.000655,0.0006749999999999999,0.0008525000000000001,0.0007475,0.0005625000000000001
0.000775,0.001235,0.0006324999999999999,0.00035249999999999995,0.000455,0.0009925,0.00047750000000000006,0.0009399999999999999,0.0012850000000000001,0.0011099999999999999,0.0009325,0.001055,0.00071,0.0006725,0.0008,0.00156,0.00078,0.00139,0.001205,0.00065,0.000605,0.0009,0.001045,0.001005,0.000785,0.00091,0.000885,0.0007925,0.0006875,0.0006249999999999999
