protein_extract_scan24_sample1,protein_extract_scan24_sample2,protein_extract_scan24_sample3,protein_extract_scan24_sample4,protein_extract_scan24_sample5,protein_extract_scan24_sample6,protein_extract_scan24_sample7,protein_extract_scan24_sample8,protein_extract_scan24_sample9,protein_extract_scan24_sample10,protein_extract_scan24_sample11,protein_extract_scan24_sample12,protein_extract_scan24_sample13,protein_extract_scan24_sample14,protein_extract_scan24_sample15,protein_extract_scan24_sample16,protein_extract_scan24_sample17,protein_extract_scan24_sample18,protein_extract_scan24_sample19,protein_extract_scan24_sample20,protein_extract_scan24_sample21,protein_extract_scan24_sample22,protein_extract_scan24_sample23,protein_extract_scan24_sample24,protein_extract_scan24_sample25,protein_extract_scan24_sample26,protein_extract_scan24_sample27,protein_extract_scan24_sample28,protein_extract_scan24_sample29,protein_extract_scan24_sample30
5.75e-05,0.00038,9e-05,0.0002525,-0.0006975,-0.00010499999999999996,8.25e-05,0.000155,-0.0006825,0.00011499999999999999,0.0001075,2.5e-06,0.0,0.0,0.0,0.00016999999999999999,0.0006050000000000001,0.0006425,0.0006299999999999999,0.0006774999999999999,0.0007100000000000001,0.0007199999999999999,0.0005025,0.00084,4.25e-05,-0.0006675,5.25e-05,0.000875,6.750000000000001e-05,0.00029
0.0001875,0.00054,0.00022,0.0005775000000000001,-0.00024500000000000005,0.0001875,0.0001575,0.00026,-0.0004975,0.0004025,0.00039749999999999996,0.00027,0.00039,0.000265,0.00033,0.0003125,0.0006475,0.0006275,0.0004425,0.000515,0.000465,0.000515,0.00034250000000000003,0.00059,3.2500000000000004e-05,-0.00059,0.0001775,0.0008550000000000001,0.00025,0.000365
0.00032750000000000005,0.0006825,0.00034999999999999994,0.00081,0.00011999999999999994,0.00042750000000000004,0.0001825,0.0003225,-0.000355,0.0006175,0.00062,0.0005225,0.0007625,0.0005525,0.000645,0.0004425,0.0006975000000000001,0.0006225,0.00023,0.000315,0.0002225,0.00031999999999999997,0.000205,0.0003775,2.500000000000001e-05,-0.000505,0.000265,0.000765,0.00034500000000000004,0.0003725
0.0004325,0.000745,0.000425,0.0008675,0.00030250000000000003,0.000525,0.000125,0.00030750000000000005,-0.00027249999999999996,0.0006850000000000001,0.00068,0.00068,0.0010350000000000001,0.0008000000000000001,0.0008749999999999999,0.00054,0.000745,0.000615,4.2499999999999996e-05,0.0001475,6.75e-05,0.00017,0.000105,0.0002375,4.000000000000002e-05,-0.000405,0.00031,0.0005925,0.00027749999999999997,0.00029
0.00047000000000000004,0.0007125,0.0004225,0.0007675,0.0002599999999999999,0.0004425,4.5e-05,0.00023500000000000002,-0.00026000000000000003,0.0006325,0.000615,0.00074,0.0011375,0.0009350000000000001,0.0009450000000000001,0.0005725,0.0007925,0.000595,-1e-05,9.75e-05,7.25e-05,8.999999999999999e-05,3.9999999999999996e-05,0.00017,9.250000000000001e-05,-0.00029749999999999997,0.00031749999999999997,0.00036,8.250000000000001e-05,0.0001775
0.0004775,0.0006525,0.00038750000000000004,0.0006225,7.500000000000001e-05,0.00024249999999999999,3.7500000000000003e-05,0.00019,-0.0002525,0.00057,0.000545,0.0007525,0.0010925000000000002,0.0009574999999999999,0.0009025,0.00054,0.0008100000000000001,0.0005149999999999999,8.25e-05,0.0001625,0.0001875,0.0001,1.25e-05,0.00016,0.0001675,-0.00019500000000000002,0.000315,0.0001475,-0.000115,0.0001025
0.0004875,0.00062,0.00037999999999999997,0.0005124999999999999,-9.500000000000003e-05,5.75e-05,0.0001675,0.00025,-0.0001775,0.000595,0.0005499999999999999,0.00078,0.000995,0.0009050000000000001,0.000845,0.0004375,0.00075,0.00039000000000000005,0.00019250000000000002,0.0002225,0.000265,0.0002075,7.500000000000001e-05,0.00019999999999999998,0.00027749999999999997,-9.749999999999998e-05,0.00033,3.5000000000000004e-05,-0.0001625,0.00011750000000000001
0.00048499999999999997,0.000595,0.0003925,0.0004525,-0.00015999999999999999,0.0,0.00038250000000000003,0.0004,-2.9999999999999997e-05,0.0006774999999999999,0.0005924999999999999,0.0008,0.00093,0.0008449999999999999,0.0008374999999999999,0.000305,0.000595,0.0002525,0.00021,0.0001825,0.000215,0.00036749999999999993,0.00024,0.000275,0.00041749999999999996,2.710505431213761e-20,0.00039750000000000007,0.000115,0.0,0.0002225
0.000435,0.00054,0.0004125,0.00039999999999999996,-0.00011999999999999995,3.499999999999999e-05,0.0005250000000000001,0.0005375,7.250000000000001e-05,0.000715,0.0006025,0.0007700000000000001,0.0009599999999999999,0.0008374999999999999,0.000905,0.0001725,0.00037,0.00012250000000000002,0.0001675,0.00010249999999999998,0.000125,0.0004975,0.0004175,0.000345,0.0005625,7.249999999999997e-05,0.0004725,0.0004175,0.00033,0.00039999999999999996
0.00033249999999999995,0.000455,0.00044000000000000007,0.00033,-5.000000000000027e-06,7.999999999999999e-05,0.00046750000000000003,0.00053,2.500000000000001e-05,0.0006225,0.0005325,0.0006675,0.001075,0.0009124999999999999,0.0010325,7e-05,0.0001425,3.5e-05,0.0001675,7.500000000000001e-05,0.0001175,0.0005825,0.0005200000000000001,0.00039499999999999995,0.0006225,7.999999999999997e-05,0.0005125,0.000845,0.0007,0.000615
0.000245,0.0004025,0.00047750000000000006,0.000295,0.00015000000000000007,0.000115,0.0002675,0.00037999999999999997,-0.00014,0.00046499999999999997,0.0004375,0.0005725000000000001,0.0011825,0.0010175,0.00114,5.25e-05,3.0000000000000004e-05,5.5e-05,0.00026,0.0001275,0.00022,0.0006575,0.0005549999999999999,0.00047,0.00055,9.999999999999972e-06,0.00046750000000000003,0.0012175,0.0009375000000000001,0.0007825
0.00025,0.00043999999999999996,0.0005399999999999999,0.0003325,0.000325,0.00017500000000000003,0.000105,0.000215,-0.000245,0.00039249999999999995,0.0004175,0.0005775,0.0012225,0.0010949999999999998,0.0011925,0.0001875,0.0001,0.00021750000000000003,0.00043999999999999996,0.000255,0.0003975,0.00074,0.000595,0.00059,0.000375,-0.0001025,0.00033749999999999996,0.001405,0.0009824999999999999,0.0008525
0.000355,0.000555,0.0006175,0.0004525,0.0004900000000000001,0.0002725,0.00011250000000000001,0.000155,-0.0001875,0.0004325,0.000485,0.0006850000000000001,0.0011775,0.00116,0.0012225,0.000445,0.00030999999999999995,0.00046249999999999997,0.000715,0.00046499999999999997,0.0006275,0.00084,0.0007025,0.000755,0.00021250000000000002,-0.00015749999999999998,0.0001975,0.0013825,0.0008975,0.0008625
0.0004525,0.0006825,0.0006600000000000001,0.0005675000000000001,0.0005924999999999999,0.000365,0.00029,0.00020250000000000002,-4.0000000000000024e-05,0.00048499999999999997,0.0005375,0.00077,0.001075,0.0012274999999999999,0.0012325,0.000695,0.0005125,0.0006825,0.000985,0.0007000000000000001,0.0008575000000000001,0.0009625,0.00089,0.0009450000000000001,0.0001875,-4.25e-05,0.00016999999999999999,0.0011949999999999999,0.000785,0.0008500000000000001
0.000495,0.0007875,0.0006675,0.00056,0.0005499999999999999,0.0003975,0.0005225000000000001,0.00027749999999999997,6.25e-05,0.00046,0.00045999999999999996,0.00073,0.0009500000000000001,0.0012749999999999999,0.0012000000000000001,0.0008175000000000001,0.0006150000000000001,0.0008125000000000001,0.0010975,0.000845,0.000985,0.00108,0.001095,0.0011099999999999999,0.0003025,0.00019500000000000002,0.0002675,0.0009925000000000001,0.0007499999999999999,0.0008750000000000001
0.00056,0.00089,0.0006975,0.000415,0.000345,0.000355,0.000705,0.00033249999999999995,8.5e-05,0.000375,0.0002775,0.000585,0.0008600000000000001,0.001265,0.00114,0.0007925,0.0006199999999999999,0.00083,0.00102,0.000855,0.0009775,0.0011275,0.00124,0.00119,0.00042249999999999997,0.00039,0.000385,0.0009225,0.000855,0.00098
0.000715,0.0010025000000000001,0.000795,0.00023,7e-05,0.00028000000000000003,0.00078,0.00034999999999999994,6.749999999999999e-05,0.000305,0.0001225,0.0004375,0.0008225,0.00117,0.0010825,0.000695,0.0006050000000000001,0.000765,0.000855,0.0007825000000000001,0.0008825,0.0010775,0.001275,0.0011775,0.0004525,0.0004175,0.00045,0.00099,0.0010275,0.001145
0.00091,0.0010875,0.000915,0.000115,-0.00013249999999999997,0.00023,0.0007775,0.00034750000000000004,7.25e-05,0.0002925,0.00011,0.000415,0.000845,0.001045,0.001075,0.0006374999999999999,0.000635,0.0006675,0.0007099999999999999,0.0007175,0.0007975,0.0009375,0.0012025,0.0010625,0.00039750000000000007,0.00033750000000000007,0.00047000000000000004,0.0010775,0.001135,0.0012799999999999999
0.001055,0.0010925,0.0009375,0.000105,-0.00017999999999999998,0.0002075,0.0007375,0.00035999999999999997,0.00010999999999999999,0.0003075,0.00021999999999999998,0.000515,0.0009,0.0009775,0.00111,0.000685,0.0007174999999999999,0.0006150000000000001,0.0006325,0.0006975000000000001,0.0007949999999999999,0.0007650000000000001,0.0010525,0.00089,0.0003525,0.0002875,0.0005,0.00108,0.001095,0.001295
0.001055,0.0009500000000000001,0.0007975,0.000165,-0.0001,0.00019,0.0006925,0.0004,0.00014,0.00031749999999999997,0.00035999999999999997,0.0006575,0.0009525,0.000995,0.0011825,0.0008075,0.0008125000000000001,0.000655,0.00061,0.0007125,0.0008575000000000001,0.0006500000000000001,0.0008925,0.0007375,0.00035749999999999996,0.0003175,0.000525,0.0009925,0.000945,0.0012000000000000001
0.0008725,0.0006724999999999999,0.0005525,0.0002475,3.250000000000001e-05,0.00017999999999999998,0.0006175,0.00043749999999999995,0.00014,0.00031,0.0004975,0.0007625,0.001005,0.0010624999999999999,0.0012775,0.0009299999999999999,0.0008675,0.0007675,0.000615,0.0006975000000000001,0.0008849999999999999,0.00066,0.0007700000000000001,0.0006624999999999999,0.000375,0.00037499999999999995,0.000515,0.00089,0.0007875,0.0010400000000000001
0.000575,0.00038250000000000003,0.0003325,0.00031,0.00015749999999999998,0.00021,0.000515,0.000415,0.00011999999999999999,0.0002925,0.0006175,0.0007700000000000001,0.0010775000000000001,0.001135,0.0013825,0.00096,0.0008625,0.000855,0.00061,0.00063,0.000805,0.00078,0.000715,0.0006975,0.00038250000000000003,0.000425,0.00048249999999999996,0.0008475000000000001,0.0007325000000000001,0.0009224999999999999
0.00030000000000000003,0.00021,0.00023499999999999997,0.0003425,0.00025749999999999997,0.000305,0.000445,0.0003675,0.000115,0.0002975,0.0007125,0.0006925,0.001145,0.001165,0.001455,0.00086,0.0007924999999999999,0.000805,0.0006225,0.000585,0.000665,0.000925,0.0007475000000000001,0.0008325,0.00041,0.0004725,0.0005225,0.0009375,0.0008525,0.0009525
0.00019250000000000002,0.00021250000000000002,0.0002975,0.00035249999999999995,0.00030750000000000005,0.00043999999999999996,0.0004975,0.00038500000000000003,0.000175,0.000365,0.0008075000000000001,0.000625,0.0011324999999999998,0.0011125,0.0013924999999999999,0.00067,0.000655,0.0006025,0.0006375,0.000605,0.000565,0.000985,0.0008375,0.00101,0.000485,0.000535,0.0006900000000000001,0.001145,0.001095,0.001145
0.00031,0.000375,0.0004974999999999999,0.00035,0.0002825,0.000525,0.000655,0.00049,0.000305,0.0004975,0.0009174999999999999,0.0006575,0.0009975,0.000985,0.0011749999999999998,0.0005175000000000001,0.00048249999999999996,0.0003725,0.0006125,0.00067,0.00056,0.0009174999999999999,0.00091,0.0011575000000000001,0.0005924999999999999,0.0006175,0.0009425,0.0013724999999999998,0.0013224999999999999,0.001395
0.0005875,0.0006349999999999999,0.0007725,0.000335,0.00024,0.000475,0.00076,0.0005825,0.0004125,0.00065,0.001,0.0008225,0.0007950000000000001,0.00084,0.0008825,0.0005275,0.00039,0.000275,0.000545,0.0007225,0.0005899999999999999,0.000805,0.0008975000000000001,0.0012075,0.0006875000000000001,0.0006875000000000001,0.0011649999999999998,0.0015300000000000001,0.00144,0.0016124999999999998
0.000905,0.0008825,0.001,0.00030500000000000004,0.000245,0.0003125,0.0007174999999999999,0.0005725,0.0004075,0.0008075000000000001,0.0010875,0.00108,0.00062,0.0007375,0.0006475000000000001,0.0007250000000000001,0.0004675,0.0004025,0.00044750000000000004,0.0006975,0.000555,0.0007474999999999999,0.0007875,0.001145,0.0007250000000000001,0.0007199999999999999,0.00125,0.001585,0.001455,0.001765
0.0011725,0.0010225,0.001105,0.0002725,0.00031,0.0001375,0.000575,0.00048249999999999996,0.00031,0.00099,0.0012374999999999999,0.0013549999999999999,0.0005574999999999999,0.0007275,0.0005449999999999999,0.00102,0.0006875000000000001,0.00066,0.00031999999999999997,0.000565,0.00041749999999999996,0.0007775000000000001,0.0006525,0.0010125,0.0007100000000000001,0.000675,0.001175,0.0015775,0.001415,0.0018325
0.0013225,0.0010575,0.0010975,0.0002725,0.000415,6.500000000000001e-05,0.00042999999999999994,0.0004075,0.0001975,0.001165,0.0014225000000000002,0.0015125,0.0006025000000000001,0.00081,0.0005675,0.00125,0.0009450000000000001,0.000875,0.000235,0.00041750000000000007,0.00027,0.00089,0.00058,0.0008875,0.00066,0.00057,0.00098,0.0015699999999999998,0.0013825,0.0018149999999999998
0.0013425,0.001075,0.0010575,0.0003325,0.0006225,0.00012,0.00031000000000000005,0.00037499999999999995,0.0001225,0.0012699999999999999,0.00154,0.0014724999999999999,0.0006825,0.000885,0.000615,0.00133,0.0011725,0.0009599999999999999,0.00027500000000000007,0.00039,0.00023500000000000002,0.0010075,0.00061,0.0008175000000000001,0.0006275,0.00052,0.0007700000000000001,0.0016150000000000001,0.0013974999999999999,0.0017699999999999999
0.0012775,0.0011099999999999999,0.0010600000000000002,0.000445,0.000905,0.0002875,0.00021500000000000002,0.00035999999999999997,8.25e-05,0.0012699999999999999,0.0015400000000000001,0.0013025,0.0007175,0.0008500000000000001,0.000625,0.0012625000000000002,0.0013024999999999998,0.0009224999999999999,0.00038,0.0005025,0.000325,0.001065,0.00073,0.0008049999999999999,0.000665,0.000615,0.00066,0.001725,0.0014824999999999999,0.0017699999999999999
0.0011775000000000002,0.001145,0.0011075,0.00054,0.00111,0.0004975,0.0001525,0.00031999999999999997,8.999999999999999e-05,0.001175,0.0014475,0.0011225,0.00075,0.0007375,0.00063,0.0010775,0.0012699999999999999,0.0008075000000000001,0.00043999999999999996,0.0006575,0.00046,0.0010325,0.0008975,0.000835,0.00075,0.0008175000000000001,0.000675,0.0018825,0.0016,0.0018325
0.00107,0.0011375,0.00114,0.000545,0.0011125,0.0006725,0.0001675,0.0002675,0.000145,0.0010199999999999999,0.00132,0.001,0.0008175000000000001,0.0006500000000000001,0.0006975,0.000855,0.0010925,0.0007025,0.000435,0.00075,0.0005874999999999999,0.0009675,0.001035,0.0008725,0.0007949999999999999,0.0009375000000000001,0.0007175,0.002,0.0016874999999999998,0.0019225
0.0009525,0.0010525,0.0010975000000000002,0.000475,0.000935,0.0007675000000000001,0.000305,0.000275,0.00028,0.0008875,0.00121,0.0009325,0.0008799999999999999,0.0006075,0.0008075,0.0007275,0.0008900000000000001,0.0006749999999999999,0.000455,0.0007624999999999999,0.00071,0.0009199999999999999,0.0010775,0.00087,0.0007025,0.000825,0.00066,0.002045,0.0017175,0.0020325
0.0008125,0.000895,0.0009774999999999999,0.00040249999999999997,0.0007425,0.0007624999999999999,0.0004925,0.0003775,0.00048499999999999997,0.000805,0.0011225,0.0008825,0.00087,0.0005725000000000001,0.000885,0.0007474999999999999,0.0007700000000000001,0.000745,0.0005175,0.000745,0.000835,0.0008975,0.0010025,0.0008175,0.0004975,0.0005425,0.0004925,0.0020425,0.001715,0.0021449999999999998
0.0006900000000000001,0.00074,0.0008725,0.0003875,0.000625,0.0006625,0.0006275,0.00051,0.00068,0.0006950000000000001,0.000975,0.000785,0.0007825,0.000525,0.0008525000000000001,0.0008475,0.000755,0.00083,0.0005675000000000001,0.0007099999999999999,0.000915,0.00082,0.00082,0.0007199999999999999,0.00028,0.00025,0.000305,0.002015,0.001715,0.0022275
0.0006675,0.00072,0.0008675,0.00043499999999999995,0.0005974999999999999,0.000575,0.0006475000000000001,0.0005974999999999999,0.0007975,0.0005375,0.00074,0.00063,0.000655,0.00048750000000000003,0.0007224999999999999,0.0009175,0.0008175000000000001,0.00085,0.00056,0.0006475000000000001,0.0009025000000000001,0.0006575,0.00058,0.0005975,0.00013250000000000002,8.5e-05,0.00019000000000000004,0.0019375000000000002,0.0017225,0.0022624999999999998
0.0007849999999999999,0.000905,0.000985,0.00052,0.0006575,0.000605,0.0005925,0.000615,0.0008000000000000001,0.0004625,0.000585,0.0005375,0.00059,0.0005075,0.0006125,0.000885,0.000885,0.0008075000000000001,0.0005375,0.0006050000000000001,0.0008049999999999999,0.0005,0.00039250000000000005,0.0005024999999999999,8.999999999999999e-05,4.4999999999999996e-05,0.0001825,0.0018525000000000002,0.0017625000000000002,0.0022875
0.0009500000000000001,0.0011725,0.0011274999999999998,0.0006249999999999999,0.0007775000000000001,0.00075,0.000585,0.0006050000000000001,0.0007675,0.0005825,0.0006875,0.0006475,0.000655,0.00065,0.0006574999999999999,0.0007850000000000001,0.000895,0.000745,0.0005349999999999999,0.000635,0.000715,0.0005025,0.000375,0.00053,0.0001325,0.0001375,0.00026250000000000004,0.0018475,0.001915,0.002385
0.00103,0.001325,0.0011625,0.000745,0.0009274999999999999,0.000905,0.0007475,0.0006649999999999999,0.0008649999999999999,0.0008025,0.0009725000000000001,0.0009375,0.0008175000000000001,0.000905,0.0008575,0.000715,0.0008500000000000001,0.000665,0.0005725,0.000735,0.000695,0.00071,0.00054,0.0006900000000000001,0.0002825,0.0003725,0.0004625,0.0019125,0.0021625,0.0025575
0.0009775,0.0013124999999999999,0.0010625,0.00082,0.0010475,0.000985,0.0010425,0.0008075000000000001,0.0011149999999999999,0.0009449999999999999,0.0012174999999999998,0.001215,0.0009499999999999999,0.0011375,0.0010674999999999999,0.00073,0.0007875,0.0005725000000000001,0.0006275,0.0008024999999999999,0.0007225,0.001,0.0007800000000000001,0.0009124999999999999,0.0005125,0.0007099999999999999,0.0007125,0.0019200000000000003,0.0023275,0.0026525
0.0008575,0.0012075,0.0009274999999999999,0.0007999999999999999,0.001085,0.0009675,0.001305,0.0009399999999999999,0.0013475,0.0009375,0.00124,0.0013075,0.0009575,0.0012300000000000002,0.001165,0.00081,0.0007325000000000001,0.0005124999999999999,0.000655,0.00079,0.0007250000000000001,0.0011925,0.0009625,0.00108,0.000715,0.00102,0.0009099999999999999,0.00182,0.0023125,0.0025925
0.0006875,0.0010799999999999998,0.0008375,0.0007025,0.001065,0.0009149999999999999,0.0013725,0.00094,0.0013575,0.000835,0.00106,0.001165,0.0008900000000000001,0.0011525,0.0011575000000000001,0.0008975000000000001,0.000715,0.0005525,0.000675,0.0007625,0.0006875,0.0012000000000000001,0.0010125,0.00109,0.0008125000000000001,0.001165,0.0009675,0.001775,0.00226,0.00247
0.0004575,0.0009575,0.0008125000000000001,0.0006075,0.0010724999999999999,0.0009249999999999999,0.0012000000000000001,0.0007675,0.0011200000000000001,0.00074,0.0007700000000000001,0.0008875,0.0007850000000000001,0.0009525,0.0010875,0.0009175,0.0007250000000000001,0.0006875000000000001,0.00075,0.0008175,0.0006175,0.0010525,0.0009325,0.0009525,0.0007949999999999999,0.0011,0.000885,0.00196,0.0024000000000000002,0.00246
0.0002875,0.0009275,0.0009,0.000595,0.00116,0.001025,0.0008849999999999999,0.0005175,0.000775,0.000725,0.0005200000000000001,0.0006625,0.00069,0.0007350000000000001,0.00101,0.0008525,0.0007675,0.00088,0.000845,0.00095,0.0005175,0.0008725,0.0007574999999999999,0.00074,0.0006850000000000001,0.0008725,0.0006950000000000001,0.0023699999999999997,0.0028275,0.00265
0.0003775,0.001075,0.0011275,0.0007075,0.0012599999999999998,0.0011350000000000002,0.000645,0.000375,0.0005525,0.0008175000000000001,0.00046750000000000003,0.000665,0.00064,0.000605,0.0009675,0.000775,0.0008475,0.00109,0.0008424999999999999,0.001055,0.0004000000000000001,0.0007175,0.0005524999999999999,0.0005275,0.00054,0.0006,0.0005,0.0027925000000000003,0.00337,0.002955
0.0007525,0.0013125,0.0013974999999999999,0.0008925000000000001,0.0013025,0.0011925,0.0006349999999999999,0.000455,0.0005725000000000001,0.0009550000000000001,0.0006425,0.0008925000000000001,0.0006249999999999999,0.0005875,0.0009599999999999999,0.00073,0.00094,0.001225,0.000675,0.0010574999999999998,0.0003075,0.000565,0.00039999999999999996,0.000355,0.00046249999999999997,0.00044249999999999997,0.000435,0.002975,0.0037025,0.003185
0.00115,0.0014600000000000001,0.0015450000000000001,0.0010600000000000002,0.0012925,0.001195,0.0007974999999999999,0.00062,0.000715,0.0010325,0.0008900000000000001,0.001165,0.0006275,0.0006275,0.00096,0.0006624999999999999,0.0009275000000000002,0.00116,0.00042750000000000004,0.0009500000000000001,0.0003075,0.0003825,0.00034250000000000003,0.00023,0.00051,0.00047999999999999996,0.000565,0.002825,0.003645,0.0031599999999999996
0.0013325,0.00142,0.0015,0.0010975,0.00126,0.00115,0.000925,0.000645,0.0008025,0.0010125,0.0010574999999999998,0.0013074999999999999,0.0006425000000000001,0.0006825000000000001,0.0009274999999999999,0.0005275,0.0007325,0.0008849999999999999,0.0002575,0.0008275,0.00044,0.0002675,0.000375,0.0001875,0.00068,0.0006674999999999999,0.0008224999999999999,0.00247,0.0032949999999999998,0.0028975
0.001265,0.001255,0.001305,0.000975,0.0012125,0.0010699999999999998,0.0009450000000000001,0.0005575,0.0008225000000000001,0.0009475,0.001075,0.0012625000000000002,0.0005875,0.00067,0.00082,0.0003475,0.00045000000000000004,0.000545,0.000285,0.0008075000000000001,0.0006675,0.0002975,0.00046,0.0002475,0.0008725,0.000865,0.001075,0.00219,0.0029100000000000003,0.00259
